id,title,siglum,mode,volpiano
286552,,A-KN,2,1---dca-cdfd--cd--d---c--df7---ed--fd--cd--d---f--gh---hg--fg---ed--fd--cd--d---3---d---cA--b--cd---f---fed--cD--d---cdefg---ed-fd7--cd--d---d-cdf-efd-ecd--d---dfefgF--ed---4
286585,,A-KN,2,1---d--ca--cd--d---fE--fg---fE--d---dg--g--f7---ghG--f--e--d---c--df-fg--f---f---f--gh--hgF--ed---ff--ed--d---a--b--cd--d7---d--ffed--cD--d---d---c--b--a---cd---d---c--dffeD---d--fd--cd--d---4---7f--f--f--f--cd--d---3
286601,,A-KN,2,1---d-cdf-efd---cd--d---e---fgfe--eD--de--e---edefe--d--b---b--cD--d--d---efgf--fe--de--e---4---6------67---3---7
286605,,A-KN,2,1---d--d--d--cdca-bcd---df7--d--dc---def-ged-ffd--d---fd--cd--dfddc---fg---gfghgfg--f---fe--dc--df--d--d-fffddcd-fghged-ffed---cef--ed---3---d---dca--cd7--ff--defedc-dc---fgfghgfg--gf---e--fg--gffe--dcf---efgffeD--fd---cd---efg-fhg--ed-defg-fh-ghfed-cdefE--d---4
286606,,A-KN,2,1---d--cdefg7--f--f---f--f--gh--g---f--fe---fg--ef---defe--fd---dc--dfffddcd-fghged-ffed---cdef--ed---3---6------6---3
286630,,A-KN,2,1---d---c---d--e--fgf---d--cd--d---df--d---dc--d---f---f--ed--c7---c--d---dc--d---f--fg--f--f---f---f--ed--ef---g--fe--d--d---4---7f--f--f--f--cd--d---3
286700,,A-KN,2,1---a--cdf--d--d---d--f--fef--df--ddc---efg--ghefgfe---fd--defef--ed---c--df--fe--fg---fgffede--fd---dF--d--d7---d--d--defedc--d--fe-fgf---fedf--dc---cdF--fe--fg--fe---dC--df---dfcd--cdb-ca---d---dfec--ef--gffe---d--dffede--fd7---4
286701,,A-KN,2,1---d--cdeffG--f---fe--fg---ef--d--defe--fd---d--cd--d--d---dF--d---df--d---d---d--defedc--d---fe-fgf--fedf--ddc7---3
286710,,A-KN,2,1---ddc---dfe---dC---dE--e---e--fdfedcd--dc---c--d--f---fg--f---fdcd--def-gffe---d--dffede7--fd---f---gH---hgge--fg---fgffede--fd---d--dffedc--d---fe--fgf--fedf--ddc---3---d--db---cdf--d---d7---d--cdef-gfe--efgfg-gf---fghg-hk--h---hgfe-efgf-gF--f---ef-ghfgfe---defef--ed---4
286711,,A-KN,2,1---d--c--cdefg--f---gh--g7---f--fg--f---fe--fg--ef---defe--fd---d---cD---d--d---df--d---d--defedc--d---fe-fgf--fedf--ddc7---3---6------6---3
286718,,A-KN,2,1---d--cd---defggfe-fef--dc---c---d--fg--g7---dC--d---dfd-fd--cD--d---3---cd-fdf-efd-cd---d---ddca-cdfdf-efd--db---cd--d---4
286729,,A-KN,2,1---a---cdf--d---f--fef--df--ddc---dfec---ef--gffe---d--dffede--fd---f--gh---hgfe-fgf-gH--d7---df--d---d---dffedc--d--fe-fgf--fedf--ddc---3---df--d--d---df--d---df--d--d---d--c7--ff---c--d---f--fe--d---f--d--dc---de--f---df--c---bcdcb-cba-ca---d---d--dC---dfec7--d--ef---f--gffe--dffede--fd---4
286730,,A-KN,2,1---d---cdffG--f--f---gh---gF---f--fg--f---f---fe7--fg--ef---dfe--fd---d--cd---dF--d---d---d--d---d--defedc---d--fe-fgf--fedf---ddc7---3---6-------6---3
286739,,A-KN,2,1---d--dC--cdcb---cb--cd---defef--ed---c--d---ff--f---ffed-fd---d--fdefe---dffede--fd---3---f---f--ghg--f--ffe7---cd-ffd---d--fdefe---d--dffede--fd---4
286740,,A-KN,2,1---d---c--cdeffG--f---f--f--fe---fg---ef---d--defe--fd---d7--cd--d---d--d--defedc---d--fe-fgf---fedf--ddc---3---6------6---3
286753,,A-KN,2,1---cdf--d---d---f---fe-fgef7--dc---dfec--ef--gffe---dffed-e--fd---f---fgh--hgge--fgF---fgffede--fd---d---dffedc--d---fe-fgf--fedf--dc---3---d--da7---cdf--d---d--dc-def-gfe-efgfg--gf---f--gh----hgge-fg--fgffede---fd---d--fdefe---dffede--fd---4
286754,,A-KN,2,1---d---cdffg--f---gh--g--f7---f--f---f---f--f--fg--f---f--fe--fg--ef---defe--fd---d---cd--d---d---df--d---defedc--d--fe-fgf7---fedf--dc---3---6------6---3
286763,,A-KN,2,1---a--cdf--d---d--d--f---fe-fgdf--ddc---dfec--def-gffe--dffede--fd---f--fe--fg--fe---fgF--ffede--fd7---e--fgf---fedf--dc---f--gh---hgge--fgF---fg--ffede--fd---df--d---d--d--df--d---d---e7---fgf--fedf--ddc---3---d---df---d---d--dc-def-gfe-efgfg--gf---fghg-hk--h---hggE---fgF---fg--ffede--fd---d7---f--edefede--fd---4
286764,,A-KN,2,1---d---c---cdf-fg--f---gH--g--fg--f---fg--fe---fg---ef--d--dfe--fd---d---cd7---d--d---df--d---d---d--defedc--d--fe-fgf---fedf--ddc---3---6------6---3
286779,,A-KN,2,1---f--fe---d---f7---f--eF--d---f---fe--d---f---f---fedf--ddc---d---cD--d---d--d--dffedc--d--fe-fgf7---fedf--ddc---d---d--e--f--e---fefD--cd--dbca9-adccba---d--d--dfec--ef--gffe---dffede--fd---4
286780,,A-KN,2,1---d--c--cdefg7--f--fe---fg--ef---defe--fd---d---cd--d---dF--d--d---d--dF--d--d---d--d--defedc--d--fe-fgf---fedf--ddc7---4
286786,,A-KN,2,1---a---cdf--d--d---d--f---fef--df--ddc---c--d---f--fefgfg7--gf---fgffeD---d---fdefe--dffede--fd---3---f---fghg-hkh---g--fe--fg--fgffede---fd---df---d--df77--d---dffedc--d--fe-fgf---fedf--ddc---d---dfec--ef--gffe---dffede--fd---4
286787,,A-KN,2,1---d--c--deffG--f--f---gH--g---f7--f---fg--f--fe---fg--ef--defe--fd---d---cd--d--d--df--d---dF--d---defedc--d--fe-fgf---fedf--ddc7---3---6------6---3
286792,,A-KN,2,1---a--a--cd--f---fef--df--dc---f--efdc-df--d7---def-gffe---dffede--fd---f--fghg-hkh--g---fefg--fgffede--fd---d---df--d--dF--d---d--defedc--d--fe-fgf---fedf--ddc---3---def--f7--ef---d--dc--def--dfcd--cdb-cca---d--dfec--ef---gffe--dffede--fd---4
286793,,A-KN,2,1---d---cdeffg--f--f---gh--g---f--fg7--f--f---fG--f---f---fE--fg--ef--defe--fd---d--cd--d---defedc--d--fe-fgf--fedf--ddc---3---6------67---3
286794,,A-KN,2,1---cdf--d--f---fe-fgdf--dc---d---f--fe--d---dF--d---d---def-gffe--d--dffede--fd---f--fghg-hk--h---h--g--fe-fgF7---fgffede--fd---df--d---dF--d---d---df--d--d---d--defedc---d--fe-fgf---fedf--ddc---3---def---f--ef--dc-def7---dfcd--cdb-cca---d--d--d--dfec--ef---gffe---dffede--fd---4
286795,,A-KN,2,1---cdefg--f--f---gh--g--f---fg--f---f--fe---fg7---ef--d--defe--fd---d---cd--d--d---d--defedc--d---fe-fgf--fedf--ddc---3---6------6---3
286796,,A-KN,2,1---cd-fef---c---d---f--fe--d7---defef--ed---c--d--f--fe---fgfe-fed-defef--ed---fgh--h--h---ij--hjkj--jhg--jg-jjh---g--ffe---dg--ghfed--dfddc-dfd7---3---c---d--f--fe--dC---fg--g---c---d--f--fed--def-gffe---dffede--fd---4
286797,,A-KN,2,1---d--cdefg--f---gh--g--fE7---fg--ef---defe--fd---d---cD---d--df--d--d---defedc--d--fe-fgf---fedf---ddc---3---6------67---3
286798,,A-KN,2,1---a--cd--d---d--d--dfddc---efg--edefef---defef--ed---3---cd---fgF---f--gh--g--hg-hkh---fd77--fghG--hg---fdefef---ed---df---dF---d---d--d--df--d---d--df--d--dffed-ddC--d--fe-fgf---fedf--ddc---d7---df--fefgfg--gf---fg--g--gfe-fedc-dc---d--fe--ed-ffd---4
286799,,A-KN,2,1---d--cdefg--f---gh--g--fE---fg--ef---defe--fd---d---cD7--d--d--d---df--d---defeddC--d---fe-fgf--fedf--ddc---3---6------67---3
286801,,A-KN,2,1---cdf--d--d---d---f--fef--df--ddc---c---d--f--fg--f---fg--f---fdc-dfD--d---def-gffe---d--dffede7--fd---fg---fgffede---fd---d---df--d---d--df--d--d---d--dffeddC--d--fe-fgf---fedf--ddc---3---df--df--dc-defgfe-efgfg---gf7---fg--ffe---d--fdefe---dffede--fd---4
286802,,A-KN,2,1---d--cdeffG--f---gh--g--f---f--f--fe--fg--ef---defe--fd---d---cD7--d--d---d--d---d--defedc---d---fe-fgf--fedf--ddc---3---6------6---3
286803,,A-KN,2,1---a--cdf--d---d---d7---f--fe-fgdf--dc---d--f--fdcd--def-gffe---dffede--fd---3---f---fghg-hkh---gF--fe--fg---fgffede--fd7---d---dffedc--d--fe-fgf--fedf--ddc---a---cd-cdff-fdcb-cdcd---dffede--fd---4
286804,,A-KN,2,1---d---cdefg--f---gh--g--f7---f--fE---fg--ef--d--defe--fd---d---cd---d--d---d--d---d--dF--d--defedc---d---fe-fgf--fedf--ddc77---3--
286805,,A-KN,2,1---a---a---cdf--d--d---d--f---fef--df--ddc---c--d---fG---f---fdcd--def-gffe---d--dffede7--fd---ffe---fg--fg--ffede--fd---d---d--defedcd--fe--fgf---fedf--ddc---3---d---f--f--fe---d--f--d---fdef--cd--dbca9-adccba7---d---d--d--d--d--dfec--ef---gffe--dffede--fd---4
286806,,A-KN,2,1---d---cdeffG--f---gh--g--f---f--fG--f---3---6------67---3
286807,,A-KN,2,1---d--dC--cdcb---cb--cd---defef--ed---cf---efgfe-fed--defef-ed---d---g---fg--ffede--fd---df--d--d--d--df--d---defedc--d7---fe-fgf---fedf--ddc---3---a---cd--dfddc---c--d---fg--fe-fggf---fg---f---fg--f--ffe--dc--f---f--efgffed-ffd---4
286808,,A-KN,2,1---d--cdeffG--f7---gH--g---f--fe---fg--ef---defe--fd---d---cd---d--defedc---d---fe-fgf--fedf--ddc---3---6------67---3
286818,,A-KN,2,1---a--cdf--d--f---fef--df--ddc---c--d--f--edcd--def-gffe---dffede7--fd---f---fghg-hkh--gF--fg--f--fe--fg---fgfede--fd---df---d---df--d--d---d---dffedc--d--fe-fgf7---fedf--ddc---3---dfec--d--ff---f--gffe---dffede--fd---4
286819,,A-KN,2,1---d--c--cdefg--f--f---gh--g--f---f---fg7--f---fE---fg--ef---defe--fd---d---cD---d--d--d---df--d---d---defedcd--fe--fgf---fedf--ddc---3---6------67---3
286820,,A-KN,2,1---cdf--d---d---f--fef--df--ddc---d--f---edcd--def-gffe---d--dffede--fd---dgffede---fd---df--d---e--fgf77---fedf--ddc---3---f---fe--d---fe--cd-fdcd--cdb-cca---d---dfec--ef--gffe---dffede--fd---4
286821,,A-KN,2,1---d--cdefg--f---gH7--g--f---fg--f---f--f--fe--fg---ef---defe--fd---d--cd---defeddC---d--fe-fgf--fedf--ddc---3---6------67---3
286822,,A-KN,2,1---a--cdf--d---d---d---d--d--f---fef--df--ddc---c---d--f--f--fg--f---fdc-dfD--d7---def---gffe-dffede--fd---3---cd---fE--fg--fe--fg---fgF--ffede--fd---ffe--cdf--edefed--cdefede---fd---4
286823,,A-KN,2,1---cdefg--f---gh--g7---f--f--f--f---fG--f---fE--fg---ef---defe--fd---d---cd--d--d--d--d---df--d---d---d--d7--d--d---d--defedc---d---fe-fgf--fedf--ddc---3---6------6---3
286824,,A-KN,2,1---dC--cdca--cdfd-ffe---dc--d--f--fedf--ddc---d7---fc--d--fdfe--dffede--fd---dg--fe--fg---fe--fgfe-fed-defef--ed---df--d--d---dF--d---df--d---dffedc7---d--fe-fgf---fedf--ddc---3---d---dgf-gF---d--dg--f---fE---fgfe-fed-defef--ed---d---fe--fg--g--f--fg-hgf7---fedf--dcb-cdcd---d--cb-cdcd---dffede--fd---4
286825,,A-KN,2,1---d--c--cdefg--f---gh--g--fe--fg--ef---defe--fd7---d---cd--d---d--d--df--d---d---d--d--d--d--d---dF--d---defeddC---d--fe-fgf---fedf--ddc---3---6------67---3
286836,,A-KN,2,1---cdf--d--d7---d--d---d--f---fef--df--ddc---c---d--f---f--fg--f--edcd--def-gffe---dffede--fd7---f--fghg-hkh--g--fg--fe---fg---fgffede--fd---d---dffedc--e--fe-fgf--fedf---ddc---3---f---fd7---cdf--d--d---d--dF--d---df--d--d---dc-defgfe-efgfg--gf---f---fg--f--f---ffe--d--fdefe7---dffede--fd---4
286837,,A-KN,2,1---d--c--cdefg--f---f---gH--g---fE---fg--ef--d--defe--fd---d7---d--defedc--d---fe-fgf--fedf---ddc---3---6------6---3
286842,,A-KN,2,1---a---cdf--d--d7---d--d--f--fe-fgdf--dc---c---d--f---fg--f---fede--def-gffe--d--dffede--fd---f--f7--fghg-hk--h---h--gF---fg--f---f--fe--fg---fE---fgffede--fd---3---d--dF--d---df--d---df--d7---defeddC--d--fe-fgf--fedf--dc---d---fec--d--fdefe---d--dffede--fd---4
286843,,A-KN,2,1---d---cdefg--f--f7---gh--g---f--fg--f--f---fG--f---f---fE--fg--ef--defe--fd---d--cd--d---defedc--d--fe-fgf--fedf--ddc---3---6------677---3
286874,,A-KN,2,1---a---cde--d--d---c--e--d---e--eg---dcd--cdc-ca---cB--c--d--c---dccb---df--efgf---efgff--ed---c---d7---fd-fgh--fed--dc---de--f--dcd--b-cdccba-ca---3---a---b---cd--cdede--ed---efg--g--gffe--edefe--dffede--fd7---4
286875,,A-KN,2,1---d--cdeffG--f---f---gh--g---f--fe--fg--ef---defe--fd---d---cd--d--d---d--d---defedc--d---fe-fgf---fedf7--dc---3---6------6---3
286880,,A-KN,2,1---a--a--cd--df---fe-fgdf--dc---d---f--edcd--def-gffe---d7--dffede--fd---f---fgh--hgge--fg---fgffede--fd---d--df--d--dffedc---d--fe-fgf---fedf--ddc---3---a--cdfD--d---df7--d--d---df--d--d---dc-def-gfe--efgef-gf---ffe---ddc--d--fdefe--d--dffede--fd---4
286881,,A-KN,2,1---d--c--cdefg--f---gh7--g---fg-f--f---f---fe--fg--ef---defe--fd---d---cd---d--d--d--defedc---d--fe-fgf---fedf--ddc---3---6------67---3
286882,,A-KN,2,1---a---a--cdf--d---d--d--f---fe-fgdf--dc---d---f--ef--d---d--c--d--ff---fg--g7--gffed---fdefe---dffede--fd---fE--fg---fgF--ffede--fd---dF--d---dffeddC--d---fe-fgf--fedf7--ddc---3---def--f--ef---dc-def---dfcd--cdb-ca---d---d--dfec--ef--gffe---dffede--fd---4
286883,,A-KN,2,1---d---d---d--d7--d--d--c--cdefg--f--f---gh--g---f--f--f--f---fg--f---f--f---fe--fg--ef---defe--fd---d---cD7---d--d--d--d--d--d--defedc---d--fe-fgf---fedf--ddc---3---6------6---3
286979,,A-KN,2,1---6------67---c--cd--d---f--dcd---g--f--g---cd--f---fed--cd--d---dfe--fgf--g---g--g--e7---h--g---gh--feD--d---dccB--cd--d---4---f--f--f--f--cd--d---3
287937,,A-KN,2,1---d---h---h--g--h---k--k--g---g--f--g--h77--h---3---d--d---c--d---h--h---k--k--g---g--f--g--h--h---3---h---k--k--g--f7---g--h---k--j--h---h--g--f---g---f--g--h--h---3---h---k--k--g--f7---g--h---k--j--h---h---g--f---g---f---g--h--h---3---d---d--c--d7---h--h---h--g--f---f--h--k--k---k--h--g---k--l--ij--k---3---d7---d--c--d---h---h--h--g--f---f--h--k--k---k--h--g---k--l--ij--k7---3---f---h--k--k---k--h--k---k--l--n--o---n--m--k---l--lK--k---h--ij--k7---3---f--h---k--k---k--h--k---k--l---n---o--n--m--k---l--l--k7---h--ij--k---3---kJ--f---h--kL--k--k---l--n--k---k--j--h---j--k7--k---3---k--f--hJ--k---kl--k--k---l--n---k---kJ---ij--h---h7--k--k---3---k--n---p---o--n---m--l--k---l---n--k---k--h--g7---k--l--k---3---k--n---p---oN--n---m---l--k---l---kN--k---k--h--g7---k--k--l--k---3---k--l---n--k---lK---k--j--h--k-knklkjh-k-knklkjh-k---
292117,,A-KN,2,1---f--gF---edef---cd--de-fd--d---dhgf--gf-gh7--hd---fe--cd--d---d--g--h--gF--d---fe--fgF--fed---dc-cB--ccd--dc--fed-eD7---cd---d---f--g--h---d--f--gf--ed-ef--ed---fe--fg---fed-eD7---cD--d--d---dca-cd--dC---c--ef--ed--d---f---gh--hgfh--gfede77---b--d---h---f--fh--hgF--ed---fe--dfdc--c---bd--gH--fE---fe7--d--d---6------6---4---7k--k--j--k--h--g---3
292130,,A-KN,2,1---d--df---ed--ffeD--dC---fgh-hg7---edf--dce--e---hghkhg-hG---edf---c--df--efed-fdcd---d---efg--ge---fged-fE--dbcd7---cd---ed--f--ed--dfd--d---defh---hfhfg--ge---fhed-def--f---cdfd7--def---efd--d---def--hfhf-gge--fhed--defff---cdfD--df--ffeD--d---4
292166,,A-KN,2,1---d---f--e--f--d---f--d---c--cD--d---fe--d---d--e--f7---g--fg--d---fh--gh---ef--h--f--fe--dc---d--fe--d--d---4---7f--f--f--cd--6------6---3
292236,,A-KN,2,1---def---d--c--de--e7---3
292251,,A-KN,2,1---d--f--ef---d---ddC7---d---cdf-gf-fef--fe---c---d--f---fe-ffC--d--df-gf-fe---defede--fd7---df-gh--g---gf--gF--f---fe--d---e--fgf---fedf--ddc---fdefeD--d7---defede--fd---cd---fgh--g---gf--g--fe--f---f--f--ghG--g---f---fe--d7---d--df--d---d--defedc--d--fe-fgf---fedf--ddc---cd--f--h--h---h--f--h--hfe-fedc-dc---df--fed-df-hf-fe--cefece--fd---4
292252,,A-KN,2,1---cdfh--f---gh--g--fE--fh---ef---d--defge--fd77---d---cd---d--d---d--d--d--d---6------6---3
292273,,A-KN,2,1---hkj-klk--k--kl---l--k---klnk-lk-kj7---k--l--mn--ln---klN--n---no--om-nnl--lmnmn--ml---l--n--l---n--l---n7--lnlk--lk---lnM--l--lnM--l---3---k---k--l---n---l--n--l--lnlkl---lk---lnM--l--lk-lkH7--h---h--kl-nl-nkh-knl--lnl--l---4
292274,,A-KN,2,1---l---kln-nO--n---oP--o---3---6------67---3
292280,,A-KN,2,1---c--cD---d--d---fe--de--e---dh7---e--fE--d---fD--cd--d---d--d--ca---c---d--fE--de--e---dg7--gh--e---fe--d---f--cd--d---cF--edefed--cD--d---4
292347,,A-KN,2,1---a--cdf--d---d---d--f---fe--fgdf-ddc---d--f--ef---d---d--cf---fg77---gf-fed--fdefe--defede--fd---3---f--ghg--h--g---fg--g--fe---fg--fgf-fede--fd---df7--d---defedc--d--fe-fgf---fedf--ddc---cd--f--g--g---g--f--g--gfe-fedc-dc---df--fed-df-gf-fe7--defede--fd---4
292348,,A-KN,2,1---d--c--cdfg--f---f--f--f--f--gh--g---f--fe---fg--ef7---defe--fd---d--cd--d---d---d---d--defedc--d--fe-fgf---fedf--ddc---3---6------6---3
292349,,A-KN,2,1---b--cdf--d---df--d---df--d---df--d--cd---dfgfe-efgfg7--gf---fg--ge-fd-fgfgfe--defef--ed---3---f---fgh--hg-gf--f---g--fgh--fe--d---cF--fef--edfdcd---dc7---fD--f--fe-ffde--fd---a--cd-cdf-fec-cdefed--defef--ed---4
292350,,A-KN,2,1---d---c--cdfg--f---gh--g7--f---fE--fg--ef---defe--fd---d--cd--d--d---d--d---df--d---d7--d--defedc--d--fe-fgf---fedf--ddc---3---6------6---3
292377,,A-KN,2,1---a--cdf--d7---3
292384,,A-KN,2,1---f--cd--d---ef---gf--ed--fE---d--d7---f--f--fghg-hkh---h---gF--f--f--fg--f---fE--d--c---d---d--c--d--fg7--f---f--ef---ghG--fe--d--d---4---7k--k--k--fg--h7---3
292410,,A-KN,2,1---cgF-ghG--g--gh---h--g---6------6---3
292411,,A-KN,2,1---cdfg--f---gH--g---f---f--fe--fg--ef---defe--fd7---d---cd--d---df--d--d---d---defed-dC--d---fe--fgf--fedf-ddc---3---6------67---3
292437,,A-KN,2,1---f--f--f---fe--d---3---6------6---3
292444,,A-KN,2,1---f--f--f7---fe--c---d--f---fg-gf---f---f--f---fe--d---f--d--fdC---c--cd--d---6------67---4---7f--f--f--cd--d7---3
292449,,A-KN,2,1---def7---d--c--de--e---fd--dg--g---ghG--e---fe--d---fd--cd--dfcd---gd-ffed--cE-edefed7--cD--d---ghjkjhgh---fd--dg--gf--d---c--de--e---c--df--e--e---ghG--e77--fE--dfd---cE--edefed--cD--d---4
292465,,A-KN,2,1---d--d--d---f--f---c--cd7--d---d---gF--f--f---c--c---eD--e--fE--dc---d--fe--d--d7---4---7k--k--k--fg--h7---3
292472,,A-KN,2,1---d--d--d---f--f7---3
292566,,A-KN,2,1---bdc-df---d---d--f--f--defedc-ddc---3---f---fghghk--h---hg--g--fe-fg---defeC--dc---dF--ddc--ddc-db7---cD--dC---ff--f--defedc-ddc---cd---d--defede--fd---dfE--dfed--fge-fD--d---4
292567,,A-KN,2,1---fgkl--k7---gH--gF---fg--fe---fg--ef--defe--fd---d--cd---d---d--d---df--d--d---d--defedc7---d--fe-fgf---fedf--ddc---3---6------6---3
292570,,A-KN,2,1---d---dc--cdefede--fd---c--d---dfff--defedc-ddc7---e--fg---gf--ed---f--ecd--fd---dgf-ghG--g---fhf-ghG--g---fd--dC---dfdc--dc7---e--fg---gf--ed---f--ecd--fd---f--fe---fE--d---g--fe---dfdc--dc7---f--ghg---hgf-ghG--g---gef--dc-defede--fd---dfD--cfed-fge--fE--d---4
292571,,A-KN,2,1---cdfg--f---gH--gF7---3
292585,,A-KN,2,1---cd7--d---f--e--f--dfd---c--de---f---d--d---c--df--d---f--e---fe--d---d7--f--e---f--d---c---d--fe--d--d---4---7k--k--k--fg7---3
292599,,A-KN,2,1---d--ca--b--cD---d--f---h---fe--d--fd77--cD--d---dC---f--gh---ijg--fe--d---c--a---cd--fed---cd--d---hG--f7---g--f--gH--h---kijh--gf--gH--h---jg--f--ec--d---g--c--dfed---fd--cd--d7--d---d---cd---dC--a---cd---d--ggh---gf--d---gF--dbcd--d---h--kl---l--kL7---lK--h---h--g--h--g--f---gH--h---ij--gF--d---cdfecb--cd--d7---4---7f--f--f--cd--d7---3
292625,,A-KN,2,1---f--ef---d--dc--d--df-gf-fe---d7--df-fede--fd---c--d--fgf--fghg-hk---h---hkj-klk--h---gh--gfe-efgfg--gf---f--gh--h---gF--fghgf-fed-fd---efg---g--efg7--ghefgfe---defdf--ed---3---defed-def---fghk--g---fefg-hgF--gf---fe---fg--gF--ghfgfe---cD--defede--fd---dfD--cfed7--ghe-fD--d---4
292626,,A-KN,2,1---cdfg--f---gh--g---f--fg--f--f---f--f--fe--fg---ef---d--defe--fd---d7---cd--d--d---df--d--d---d--defed-dC---d--fe-fgf-fed---f--ddc---3---6------6---3
292645,,A-KN,2,1---d--dB---cdefde--fd---d--ffeD--d7---fd--defeD---d--defede--fd---3---f---fgh--hg-ge-fgf-fede--fd---df--d---defed-dC--d7---fe-fgf--fedf--ddc---dfD--cfed--fgefE--d---4
292646,,A-KN,2,1---d---cdfh--f---gH--g--fd---fg--ef7---d--defe--fd---d---cd--d--d---df--d---defed-dC--d---fe-fgf-fedf--ddc7---3---6------6---3
292680,,A-KN,2,1---df-fe---fd---fd--cd--d---c--df--fe---dF7--d--c---d---c--d--f--d---fd--cd--d---c--df---feC--dc---ef--d7---dfe--f--fij-jhg--hg---e---fg--f--f--fe---df---f--dfdc--c---f7---f--fe---d--e--fgF---dfe--c---dc-dC---b---ba--c--d---f--f7--fe--dc---d--fe--d--d---4---7f--f--f--cd--d7---3
292784,,A-KN,2,1---k--klkk--hjkj7---hhg---jk--h---hg--h--k---jljk--kj---k---klk-kjh--hjkj-hg--ghk77---kj--kkh-kjhgh-hg---db--c---df--d--d---dF--d---df--d---df--d--d7---dc-dfgfe-ef-gfg--gf---3---c---dF--f--edef---dC--df--dfcd--cdc-ybab---9a--cdc--cdfgfe-efgfg--gf---fghG--h7-ghfd-cdfh-hfgfe--defef--ed---4
292785,,A-KN,2,1---d--c--cdf-fG--f---gh--g--f---fE--gh7---ef--d--defe--fd---d--defedc--d--fd-fgf---fedf--ddc---3---6------6---3
292788,,A-KN,2,1---dfh--kj--lk-kjh---ghjk--jh---hf-ghg--fe-fgff7--ed---dbc-df--d--d---fd-fgF--ed---fc--ddcyba--cd---dH--hf-ggfe-fD--d---3---dH--h---hg7--kj-ljkjh--ghjkJ--hg--h---hf--ghg--fedcd---dc-fgfec--d---d---h--gh--h--ghjkJ-hg--h---h--l--lk-lmk77-llkjh-klg-hijgf-ghd--fecd---4
292793,,A-KN,2,1---d---a--cdf7--d---dc---df--dfdcd--dc---cdc--cb9a--a9-abcbc--ba---cd--dc---df---d--dcd--ca7---dgf-feC---dc---3---df---d--dc-dfg--f---gfecd---dcdefef--ed---fgF--f--fgf--f---fh--hgfecd7--dcdefef--ed---4
292836,,A-KN,2,1---db-cA---cd--d7---d--bab---a--cD--d---dC--ddca--adc---dF--d---d---e--f7---g--efd--d---dcdca-cba---cdefg--hF---eC--dF--dc---d--fe--d--d7---4---7f--f--f--cd--d---3
292845,,A-KN,2,1---a--a--cdfE--d---d--d--f---fe-fgdf--ddc---df-gf-fe--d--defede--fd---f7--fghgf--fe--g---fgf-fede--fd---3---da--c---df--d--d---dF--d---df--d---df--d--d7---dc-dfgfe-ef-hfg--gf---fghG--hghgf-cdfg-hf-gfe--defef--ed---4
292846,,A-KN,2,1---d--cdfh--f---f---gH--h---fe7--fg--ef---defe--fd---d---defedc--d--fe-fgf---fedf--ddc---3---6------6---3
292878,,A-KN,2,1---dcdf-efd---cd7--d---e---fgfe--eD--de--e---ed-efe--d---b---cD--d--d---efgf--fe--cd--d7---4---7f--f--f--cd--d--d---3
292883,,A-KN,2,1---d--d--d--cdca-bcd---df--d--dc---dfhed-efd--d---fd--cd--dfd-dc---fg---gfghgfg7--f---fe--dc--df--d--d-fffd-dcd-fhged-ffed---cdef--ed---3---d---dca--cd--ff--defedc-ddc---fgfghgfg--gf7---e--fg--gf-fe--dcf---efgf-feC--ed---cd---efg-fhg--edd-efg-fh-ghf-fed-cdefE--d---4
292884,,A-KN,2,1---d7--cdfh--f--f---f--f--gj--h---f--fe---fh--ef---defe--fd---dcd--fffd-dcd7-fhged-ffed---cdeg--ed---3---6------6---3
292908,,A-KN,2,1---d---c---d--e--fgf---d--cd--d---df--d---dc--d---f---f--ed--c7---c--d---dc--d---f--fg--f--f---f---f--ed--ef---g--fe--d--d7---4---7f--f--f--cd--d---3
292949,,A-KN,2,1---a--a--cfd--d---ff--fg---gf-fed-fdC--dc---dB---cdfE--d---f--fe-ffcd--df-gf-fe---defede7--fd---d---cdfh--f--f---fE--fg--fgf-ffede--fd---defedc--dfe-fgf---fedf7--ddc---3---d--dfC--c---a---dfec--df-gf-fe---defede--fd---4
292950,,A-KN,2,1---d--cdf-fG--f7---f---fe---fg--ef--defe--fd---d---d--defedcd--fe-fgf---fedf--ddc---3---6------67---3
293001,,A-KN,2,1---cd--d---defd--d---d--d--c7--d---fe--fgF--d--d---dca-cd--d---dF---d---dC--d--fd--cd--c7---c--dF--ffed--fd---cD---d--d---dg---gfd--d---fe--dc--d--c---a7---cD--d--d---d---d--c--df--dC---dfh--fE--d--d---d---fG--g7---g--gf--ghF--fd--d---d---d--c--d--f--ef---g--fe--d--d---4---7f--f--f--cd--d---3
293078,,A-KN,2,1---cd--dfddC---cd--ffg--f7---efgfgfe--defefe--d---f--ef---d--d--dfcd--cdb-ca---cf--f---ef-gfgfe--defef--ed7---3---cd--e--ef-gfe-efgfg--fe---fe--gh--fe--d---cd---dfcd--cd-ccb---cd--df-ff-fdc--dff---efgfgfe7--ffd--defef--ed---4
293079,,A-KN,2,1---degh--f---gh--f---fg--f--fe---fg---ef--defe---fd---e--de7---eg--e---f---f--eg--e--e---eg--e---e--ef--d---defedc---e--fe-fgf---fed7--eed---3---6------6---3
