col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
522466,,Beatam*,010r,122,123647,001574,,4159,M,1721,*,Beatam*,Beatam,,"'1247':10A '2':15B '4':17B 'adv':18B 'beatam':1A,2A,3A 'cathedr':5A 'f.160':8A 'fer':14B 'hebd':16B 'hymnal':12A 'librari':7A 'music':6A 'olim':9A 'v2':19B 'worcest':4A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1721,Fer. 2 Hebd. 4 Adv.,"Monday, 4th week, Advent"
522507,,Beatam*,010r,122,123647,001574,,4159,M,1721,*,Beatam*,Beatam,,"'1247':10A '2':15B '4':17B 'adv':18B 'beatam':1A,2A,3A 'cathedr':5A 'f.160':8A 'fer':14B 'hebd':16B 'hymnal':12A 'librari':7A 'music':6A 'olim':9A 'v2':19B 'worcest':4A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1721,Fer. 2 Hebd. 4 Adv.,"Monday, 4th week, Advent"
522548,,Beatam me dicent*,010v,122,123647,001574,,4159,M,1721,*,Beatam me dicent*,Beatam me dicent,,"'1247':16A '2':21B '4':23B 'adv':24B 'beatam':1A,4A,7A 'cathedr':11A 'dicent':3A,6A,9A 'f.160':14A 'fer':20B 'hebd':22B 'hymnal':18A 'librari':13A 'music':12A 'olim':15A 'v2':25B 'worcest':10A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1721,Fer. 2 Hebd. 4 Adv.,"Monday, 4th week, Advent"
525149,,Beata nobis*,077r,139,123647,008273,,4159,,1682,*,,,,'1247':9A 'beata':1A 'cathedr':4A 'dom':13B 'f.160':7A 'h':12B 'hymnal':11A 'librari':6A 'music':5A 'nobi':2A 'olim':8A 'pentecost':14B 'v2':15B 'worcest':3A,139,2023-06-07 20:15:20.386855+00,2023-06-07 20:15:20.386859+00,,,H,Hymn,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1682,Dom. Pentecostes,"Pentecost Sunday (also ""Whitsunday"")"
525175,,Beata nobis*,077v,139,123647,008273,,4159,,1734,*,,,,'1247':9A '2':14B 'beata':1A 'cathedr':4A 'f.160':7A 'fer':13B 'h':12B 'hymnal':11A 'librari':6A 'music':5A 'nobi':2A 'olim':8A 'pent':15B 'v2':16B 'worcest':3A,139,2023-06-07 20:15:20.386855+00,2023-06-07 20:15:20.386859+00,,,H,Hymn,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1734,Fer. 2 Pent.,Pentecost Monday
525195,,Beata nobis*,078v,139,123647,008273,,4159,,1794,*,,,,'1247':9A '4':14B 'beata':1A 'cathedr':4A 'f.160':7A 'fer':13B 'h':12B 'hymnal':11A 'librari':6A 'music':5A 'nobi':2A 'olim':8A 'pent':15B 'v2':16B 'worcest':3A,139,2023-06-07 20:15:20.386855+00,2023-06-07 20:15:20.386859+00,,,H,Hymn,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1794,Fer. 4 Pent.,Pentecost Wednesday
554344,,Beatam me dicent*,011v,122,123715,001574,,4159,R,1717,*,,,,'2':18B '29':10A '3':20B '32':15A 'adv':21B 'august':6A 'beatam':1A 'bibliothek':7A 'cod':8A 'dicent':3A 'fer':17B 'guelf':9A 'hebd':19B 'heinemann':13A 'heinemann-nr':12A 'helmst':11A 'herzog':5A 'nr':14A 'v2':22B 'wolfenbüttel':4A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123715,85,Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),85,Herzog August Bibliothek,D-W,Wolfenbüttel,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
566523,,Beata es Maria quae credidisti,223va,122,123758,001565,,4159,M,1606,*,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':26B 'adventus':27B 'alleluia':19A 'beata':1A,5A 'biblioteca':21A 'capitolar':22A 'credidisti':9A 'dicta':14A 'dom':25B 'domino':18A 'es':2A,6A 'lxii':23A 'maria':3A,7A 'perficientur':10A 'quae':4A,8A,13A 'sunt':15A 'te':12A 'tibi':16A 'v2':28B 'vercelli':20A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123758,172,LXII,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
566598,,Beatam me dicent omnes generationes,224rb,122,123758,001574,,4159,M,1717,*,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,,"'2':21B '3':23B 'adv':24B 'ancillam':11A 'beatam':1A,5A 'biblioteca':16A 'capitolar':17A 'deus':14A 'dicent':3A,7A 'fer':20B 'generation':9A 'hebd':22B 'humilem':12A 'lxii':18A 'omn':4A,8A 'quia':10A 'respexit':13A 'v2':25B 'vercelli':15A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123758,172,LXII,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
587771,,Beata mater et innupta virgo,177r,122,123766,001570,,4159,p,2043,*,Beata mater et innupta virgo gloriosa regina mundi intercede pro nobis ad dominum,,,"'ad':17A 'beata':1A,6A 'biblioteca':20A 'capitolar':21A 'clxx':22A 'dominum':18A 'et':3A,8A 'gloriosa':11A 'innupta':4A,9A 'interced':14A 'maria':25B 'mater':2A,7A 'mundi':13A 'nobi':16A 'pro':15A 'regina':12A 'suff':24B 'v2':26B 'vercelli':19A 'virgo':5A,10A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123766,172,CLXX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2043,Suff. Mariae,Memorial chants for Mary
614801,,Beatam me dicent*,002v,122,123612,001574,http://digital.blb-karlsruhe.de/blbhs/content/pageview/1253178,4159,M,2044,*,Beatam me dicent*,Beatam me dicent,,"'adv':19B 'aug':14A 'badisch':11A 'beatam':1A,4A,7A 'dicent':3A,6A,9A 'karlsruh':10A 'landesbibliothek':12A 'lx':15A 'maria':18B 'musikabteilung':13A 'suff':17B 'v2':20B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123612,69,Aug. LX,69,Badische Landesbibliothek - Musiksammlung,D-KA,Karlsruhe,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2044,Suff. Mariae Adv.,"Memorial chants for Mary, Advent"
677251,,Beata es Maria quae credidisti,012,122,676545,001565,,4159,M,1628,*,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia,1---g--gk--hg---h---3,"'0111':48A '3':51B 'adventus':52B 'alleluia':20A,35A 'beata':1A,6A,21A 'book':40A 'collect':43A,45A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':50B 'domino':19A,34A 'es':2A,7A,22A 'manuscript':44A 'maria':3A,8A,23A 'mcgill':37A 'mediev':47A 'montréal':36A 'ms':46A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'rare':39A 'special':42A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'univers':38A 'v2':53B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,676545,26,MS Medieval 0111,26,McGill University - Rare Books and Special Collections - Manuscript Collection,CDN-Mlr,Montréal,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1628,Dom. 3 Adventus,3rd Sunday of Advent
679207,,Beatam me dicent omnes generationes,166,122,676545,001574,,4159,M,2483,*,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,1---g--gk--h---g--h--f---3,"'0111':28A 'ad':31B 'ancillam':12A 'beatam':1A,6A 'book':20A 'collect':23A,25A 'deus':15A 'dicent':3A,8A 'generation':5A,10A 'humilem':13A 'manuscript':24A 'maria':30B 'mcgill':17A 'mediev':27A 'montréal':16A 'ms':26A 'nive':32B 'omn':4A,9A 'quia':11A 'rare':19A 'respexit':14A 'special':22A 'univers':18A 'v2':33B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,676545,26,MS Medieval 0111,26,McGill University - Rare Books and Special Collections - Manuscript Collection,CDN-Mlr,Montréal,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2483,Mariae ad Nives,Mary of the Snows
310341,,Beata Agatha ingressa,052r,122,123691,001557,https://cantus.app.uni-regensburg.de/microfilm/copenhagen/vol3/pages/052.html,4159,1,2183,1,,,1--c-d-ff--fe-df-dc--f-gh-gf-,"'03':15A '3449':13A '8o':14A 'agatha':2A,18B 'beata':1A 'bibliotek':8A 'copenhagen':5A 'det':6A 'gl':10A 'iii':16A 'ingressa':3A 'kgl':11A 'kongelig':7A 'københavn':4A 'slotsholmen':9A 'v2':19B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123691,89,Gl. Kgl. S. 3449 8o [03] III,89,Det kongelige Bibliotek Slotsholmen,DK-Kk,København (Copenhagen),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
371332,,Beata mater et innupta virgo,449,122,123680,001570,,4159,3M,2439,2,,,,"'601':13A 'arcivescovil':12A 'assumptio':15B 'beata':1A 'biblioteca':7A,11A 'capitolar':8A 'e':10A 'et':3A 'feliniana':9A 'innupta':4A 'lucca':6A 'maria':16B 'mater':2A 'v2':17B 'virgo':5A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123680,154,601,154,Biblioteca Capitolare Feliniana e Biblioteca Arcivescovile,I-Lc,Lucca,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
426661,,Beata virgo Christi Agathe,089v,122,123635,200498,,4159,M,2183,2,,,,'agath':4A 'agatha':10B 'beata':1A 'biblioteca':6A 'c.5':8A 'christi':3A 'roma':5A 'v2':11B 'vallicelliana':7A 'virgo':2A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123635,168,C.5,168,Biblioteca Vallicelliana,I-Rv,Roma,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
580550,,Beata mater et intacta virgo,140v,122,123764,001570,,4159,3M,2439,2,Beata mater et intacta virgo gloriosa regina mundi intercede pro nobis ad dominum,,,"'ad':17A 'assumptio':24B 'beata':1A,6A 'biblioteca':20A 'capitolar':21A 'dominum':18A 'et':3A,8A 'gloriosa':11A 'intacta':4A,9A 'interced':14A 'maria':25B 'mater':2A,7A 'mundi':13A 'nobi':16A 'pro':15A 'regina':12A 'v2':26B 'vercelli':19A 'virgo':5A,10A 'xxxvii':22A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123764,172,XXXVII,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
603525,,Beata Agatha*,095v,122,601861,001557,https://digital.dombibliothek-koeln.de/hs/content/zoom/210572,4159,4,2183,3,Beata Agatha*,Agatha,1---ghk--k--k---3,"'1161':11A 'agatha':2A,3A,5A,13B 'beata':1A,4A 'diözesan':8A 'dombibliothek':10A 'erzbischöflich':7A 'köln':6A 'und':9A 'v2':14B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,601861,71,1161,71,Erzbischöfliche Diözesan- und Dombibliothek,D-KNd,Köln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
508415,,Beatae corpus virginis,210v,122,123643,200499,https://iiif-mufo.oeaw.ac.at/mahss/A-VOR287/A-VOR287-210v/full/full/0/default.jpg,4159,M,2667,4,,,,'287':6A 'beata':1A 'catharina':10B 'corpus':2A 'olim':7A 'stiftsbibliothek':5A 'v2':11B 'virgini':3A 'vorau':4A 'xxix':8A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123643,8,287 (olim XXIX),8,Stiftsbibliothek,A-VOR,Vorau,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2667,Catharinae,"Catherine of Alexandria, Martyr"
392117,,Beata nobis gaudia anni reduxit,468v,122,123724,206785,http://daten.digitale-sammlungen.de/bsb00090351/image_922,4159,p,2711,5,Beata nobis gaudia anni reduxit orbita nam Victorini et Floriani corpora ad nostra hodie venerunt limina ,Beata nobis gaudia anni reduxit orbita nam victorini et floriani corpora ad nostra hodie venerunt limina ,,"'1537':40A 'ad':17A,33A 'anni':4A,9A,25A 'antiphon':39A 'beata':1A,6A,22A 'corpora':16A,32A 'et':14A,30A 'floriani':15A,31A,43B 'gaudia':3A,8A,24A 'hodi':19A,35A 'limina':21A,37A 'münster':38A 'nam':12A,28A 'nobi':2A,7A,23A 'nostra':18A,34A 'orbita':11A,27A 'reduxit':5A,10A,26A 'transl':44B 'v2':45B 'venerunt':20A,36A 'victorini':13A,29A,42B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123724,1,MA Impr. 1537,1,Print (Multiple Copies),XX-NN,,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2711,"Victorini, Floriani, transl.",Moving of relics of Victorinus and Florianus to Muenster Cathedral (2 Nov 1164)
496258,,Beata Augusta de muro sedule ,162v,122,123641,001560,http://objects.library.uu.nl/reader/index.php?obj=1874-327915,4159,M,2505,5,Beata Augusta de muro sedule orabat dicens domine deus suspice filium meum quia Romani amputaverunt caput ejus,Beata augusta de muro sedule orabat dicens domine deus suspice filium meum quia romani amputaverunt caput eius | euouae,1---k--k--l---lK--k--k---l---k--jK---h--h7--h---f--ghgh--hkhg-ggijhg---fghgfg--gf---k--l--l---k--k---l--k--jk---h--hl--lK---k--k---l--k---jk--h--h---h--h--hk--h--gF---gh--gh---f--f---4,"'3':46A '406':44A '7':48A 'amputaverunt':20A,38A 'augusta':2A,7A,25A 'beata':1A,6A,24A 'caput':21A,39A 'de':3A,8A,26A 'deus':14A,32A 'dicen':12A,30A 'domin':13A,31A 'eius':22A 'ejus':40A 'euouae':23A 'filium':16A,34A 'j':47A 'meum':17A,35A 'ms':43A 'muro':4A,9A,27A 'orabat':11A,29A 'quia':18A,36A 'romani':19A,37A 'sedul':5A,10A,28A 'shelfmark':45A 'suspic':15A,33A 'symphoriani':50B 'universiteitsbibliotheek':42A 'utrecht':41A 'v2':51B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123641,191,Ms. 406 (shelfmark 3 J 7),191,Universiteitsbibliotheek,NL-Uu,Utrecht,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2505,Symphoriani,"Symphorian (and Timothy), Martyrs"
328782,,Beata es virgo*,218r,156,123736,006165,,4159,,2439,6,,,,'1':9A 'assumptio':11B 'beata':1A 'biblioteka':5A 'es':2A 'kapitułi':6A 'katedralnej':7A 'kielc':4A 'maria':12B 'ms':8A 'r':10B 'v2':13B 'virgo':3A,156,2023-06-07 20:15:20.410148+00,2023-06-07 20:15:20.410152+00,,,R,Responsory,Office,123736,200,Ms. 1,200,Biblioteka Kapituły Katedralnej,PL-KIk,Kielce,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
423616,,Beata es virgo*,400r,156,123634,006165,,4159,,2439,6,,,,'65':12A 'archivio':5A 'assumptio':14B 'beata':1A 'biblioteca':7A 'capitolar':8A 'cattedral':10A 'cod':11A 'della':9A 'e':6A 'es':2A 'maria':15B 'piacenza':4A 'r':13B 'v2':16B 'virgo':3A,156,2023-06-07 20:15:20.410148+00,2023-06-07 20:15:20.410152+00,,,R,Responsory,Office,123634,161,cod. 65,161,Archivio e Biblioteca Capitolare della Cattedrale,I-PCd,Piacenza,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2439,Assumptio Mariae,Assumption of Mary
164065,,Beata Agatha ingressa,059r,122,123666,001558,,4159,M,2183,7,,,,"'6':8A 'agatha':2A,10B 'aosta':4A 'beata':1A 'biblioteca':7A 'ingressa':3A 'maggior':6A 'seminario':5A 'v2':11B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123666,141,6,141,Seminario Maggiore - Biblioteca,I-AO,Aosta,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
182800,,Beata Agatha ingressa,246v,122,123714,001558,,4159,M,2183,7,,,,"'20':11A 'aachen':4A 'agatha':2A,13B 'aix':6A 'aix-la-chapell':5A 'beata':1A 'chapell':8A 'domarchiv':9A 'g':10A 'ingressa':3A 'la':7A 'v2':14B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123714,60,G 20,60,Domarchiv,D-AAm,Aachen (Aix-la-Chapelle),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
185712,,Beata Agatha ingressa,035v,122,123594,001558,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=18742501,4159,M,2183,7,,,,"'11':10A '25':7A 'agatha':2A,12B 'bamberg':4A 'beata':1A 'ed.iv':9A 'ingressa':3A 'msc.lit':6A 'olim':8A 'staatsbibliothek':5A 'v2':13B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123594,62,Msc.Lit.25 (olim Ed.IV.11),62,Staatsbibliothek,D-BAs,Bamberg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
231607,,Beata Agatha ingressa carcerem expandit,176r,122,123606,001558,http://www.e-codices.unifr.ch/en/sbe/0611/176r/small,4159,M,2183,7,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire | euouae ,1---g--gkj--k---l--kj--h---lJ--kj--hg---hK--gf--f---f--g--h---k--kj---h--kj---h---gf--h---hk7---g--g---l--ml--k---l---m---o--on--ml---nM--ml--k---lJ--kj--hg---h--kj--hg--g---g--hk---k---k--hg--h---e---fg--gf7---f--g--h--k--h--jk---l--h--g--g---4---l--l--mL--l--k--jh7---3,"'611':61A 'ad':13A,27A,39A,53A 'agath':7A 'agatha':2A,33A,63B 'beata':1A,6A,32A 'carcerem':4A,9A,35A 'carnificum':23A,49A 'deum':14A,40A 'dixit':16A,42A 'domin':17A,26A,43A,52A 'einsiedeln':57A,59A 'et':15A,41A 'euouae':31A 'expandit':5A,10A,36A 'fecisti':20A,46A 'ingressa':3A,8A,34A 'iub':24A 'jube':50A 'kloster':58A 'manus':11A,37A 'misericordiam':29A,55A 'musikbibliothek':60A 'pervenir':30A,56A 'qui':18A,44A 'sua':12A,38A 'tormenta':22A,48A 'tuam':28A,54A 'v2':64B 'vincer':21A,47A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123606,43,611,43,Stiftsbibliothek,CH-E,Einsiedeln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
242360,,Beata Agatha ingressa carcerem expandit,043r,122,123609,001558,,4159,M,2183,7,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire,,"'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,60B 'antiphon':57A 'beata':1A,6A,31A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'deum':14A,39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'expandit':5A,10A,35A 'fecisti':20A,45A 'fragment':58A 'gottschalk':56A 'ingressa':3A,8A,33A 'iub':24A 'jube':49A 'manus':11A,36A 'misericordiam':29A,54A 'pervenir':30A,55A 'qui':18A,43A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'v2':61B 'vincer':21A,46A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123609,,GOTTSCHALK,,,,,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
246413,,Beata Agatha ingressa carcerem expandit,280v,122,123610,001558,https://unipub.uni-graz.at/obvugrscript/content/pageview/6705567,4159,M,2183,7,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire,,"'29':58A '38/8':60A 'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,63B 'beata':1A,6A,31A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'deum':14A,39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'expandit':5A,10A,35A 'f':61A 'fecisti':20A,45A 'graz':56A 'ingressa':3A,8A,33A 'iub':24A 'jube':49A 'manus':11A,36A 'misericordiam':29A,54A 'olim':59A 'pervenir':30A,55A 'qui':18A,43A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'universitätsbibliothek':57A 'v2':64B 'vincer':21A,46A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123610,2,29 (olim 38/8 f.),2,Universitätsbibliothek,A-Gu,Graz,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
288562,,Beata Agatha ingressa carcerem expandit ,087v,122,123614,001558,http://www.ksbm.oeaw.ac.at/images/AT/5000/AT5000-1013/AT5000-1013_87v.jpg,4159,M,2183,7,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire,,"'1013':61A 'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,63B 'augustin':58A 'augustiner-chorherrenstift':57A 'beata':1A,6A,31A 'bibliothek':60A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'chorherrenstift':59A 'deum':14A,39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'expandit':5A,10A,35A 'fecisti':20A,45A 'ingressa':3A,8A,33A 'iub':24A 'jube':49A 'klosterneuburg':56A 'manus':11A,36A 'misericordiam':29A,54A 'pervenir':30A,55A 'qui':18A,43A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'v2':64B 'vincer':21A,46A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123614,3,CCl 1013,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
301655,,Beata Agatha ingressa,108r,122,123655,001558,http://manuscripta.at/diglit/AT5000-1015/0220,4159,M,2183,7,,,,"'1015':10A 'agatha':2A,12B 'augustin':6A 'augustiner-chorherrenstift':5A 'beata':1A 'bibliothek':8A 'ccl':9A 'chorherrenstift':7A 'ingressa':3A 'klosterneuburg':4A 'v2':13B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123655,3,CCl 1015,3,Augustiner-Chorherrenstift - Bibliothek,A-KN,Klosterneuburg,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
310349,,Beata Agatha ingressa,054r,122,123691,001558,https://cantus.app.uni-regensburg.de/microfilm/copenhagen/vol3/pages/054.html,4159,M,2183,7,,,1--g-gkj-k--l-kj-h--l-kj-hg-,"'03':15A '3449':13A '8o':14A 'agatha':2A,18B 'beata':1A 'bibliotek':8A 'copenhagen':5A 'det':6A 'gl':10A 'iii':16A 'ingressa':3A 'kgl':11A 'kongelig':7A 'københavn':4A 'slotsholmen':9A 'v2':19B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123691,89,Gl. Kgl. S. 3449 8o [03] III,89,Det kongelige Bibliotek Slotsholmen,DK-Kk,København (Copenhagen),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
