chant_id,title,incipit,genre_name,source_siglum,institution_siglum
179311,,Domine suscipe me ut cum,A,D-AAm G 20,D-AAm
179335,,Domine suscipe me*,A,D-AAm G 20,D-AAm
179632,,Domine ne in ira tua ,R,D-AAm G 20,D-AAm
179653,,Domine in virtute tua,A,D-AAm G 20,D-AAm
179662,,Domine dilexi decorem domus,V,D-AAm G 20,D-AAm
179672,,Domine exaudi preces,A,D-AAm G 20,D-AAm
179702,,Domine in caelo*,W,D-AAm G 20,D-AAm
179744,,Domine ne in ira tua ,V,D-AAm G 20,D-AAm
179785,,Domine deus in adjutorium,A,D-AAm G 20,D-AAm
179799,,Domine refugium factus es,A,D-AAm G 20,D-AAm
179827,,Domine audivi auditionem tuam,A,D-AAm G 20,D-AAm
179831,,Domine probasti me et,A,D-AAm G 20,D-AAm
179833,,Domine clamavi ad te exaudi,A,D-AAm G 20,D-AAm
179843,,Domine exaudi*,W,D-AAm G 20,D-AAm
179846,,Domine exaudi orationem meam,R,D-AAm G 20,D-AAm
179860,,Domine si tu vis potes ,A,D-AAm G 20,D-AAm
179863,,Domine salva nos perimus,A,D-AAm G 20,D-AAm
179983,,Domine puer meus jacet,A,D-AAm G 20,D-AAm
179984,,Domine non sum dignus ut,A,D-AAm G 20,D-AAm
180030,,Domine refugium*,W,D-AAm G 20,D-AAm
180058,,Domine bonum est nos hic ,A,D-AAm G 20,D-AAm
180065,,Domine dimitte eam quia,A,D-AAm G 20,D-AAm
180089,,Domine labia mea aperies et,A,D-AAm G 20,D-AAm
180095,,Domine refugium*,W,D-AAm G 20,D-AAm
180179,,Domine ut video propheta es,A,D-AAm G 20,D-AAm
180231,,Domine refugium*,W,D-AAm G 20,D-AAm
180247,,Domine si hic fuisses Lazarus,A,D-AAm G 20,D-AAm
180256,,Domine deus meus in te,W,D-AAm G 20,D-AAm
180287,,Domine labia mea aperies et,V,D-AAm G 20,D-AAm
180331,,Domine deus meus in te*,W,D-AAm G 20,D-AAm
180392,,Domine vim patior responde,A,D-AAm G 20,D-AAm
180469,,Domine tu mihi lavas pedes,A,D-AAm G 20,D-AAm
180470,,Domine non tantum pedes meos,AV,D-AAm G 20,D-AAm
180532,,Domine abstraxisti ab inferis,A,D-AAm G 20,D-AAm
180617,,Domine si tu sustulisti eum,V,D-AAm G 20,D-AAm
180841,,Domine si in tempore hoc,A,D-AAm G 20,D-AAm
181076,,Domine qui custodis pactum et,V,D-AAm G 20,D-AAm
181077,,Domine si conversus fuerit,R,D-AAm G 20,D-AAm
181105,,Domine pater et deus vitae,V,D-AAm G 20,D-AAm
181106,,Domine pater et deus vitae,R,D-AAm G 20,D-AAm
181206,,Domine deus exercituum magne,V,D-AAm G 20,D-AAm
181207,,Domine deus qui conteris,R,D-AAm G 20,D-AAm
181213,,Domine rex omnipotens in,A,D-AAm G 20,D-AAm
181214,,Domine rex omnipotens in,R,D-AAm G 20,D-AAm
181304,,Domine factum est ut,A,D-AAm G 20,D-AAm
181357,,Domine descende ut sanes,A,D-AAm G 20,D-AAm
181504,,Domine in*,A,D-AAm G 20,D-AAm
181505,,Domine in virtute tua,A,D-AAm G 20,D-AAm
181523,,Domine in caelo misericordia,W,D-AAm G 20,D-AAm
181590,,Domine*,A,D-AAm G 20,D-AAm
181591,,Domine deus in adjutorium,A,D-AAm G 20,D-AAm
181604,,Domine refugium factus es,A,D-AAm G 20,D-AAm
181633,,Domine*,A,D-AAm G 20,D-AAm
181634,,Domine audivi auditum tuum et,A,D-AAm G 20,D-AAm
181657,,Domine exaudi orationem meam,W,D-AAm G 20,D-AAm
181804,,Domine*,A,D-AAm G 20,D-AAm
181805,,Domine probasti me et,A,D-AAm G 20,D-AAm
181808,,Domine*,A,D-AAm G 20,D-AAm
181809,,Domine clamavi ad te exaudi,A,D-AAm G 20,D-AAm
181848,,Domine qui creasti famulos,R,D-AAm G 20,D-AAm
182482,,Domine Jesu Christe magister,A,D-AAm G 20,D-AAm
182764,,Domine rex omnipotens propter,A,D-AAm G 20,D-AAm
182819,,Domine si tu es jube ,R,D-AAm G 20,D-AAm
182997,,Domine ostende nobis patrem,V,D-AAm G 20,D-AAm
183000,,Domine ostende nobis patrem,A,D-AAm G 20,D-AAm
183169,,Domine si tu es jube ,A,D-AAm G 20,D-AAm
183286,,Domine si fuisses hic frater,V,D-AAm G 20,D-AAm
183491,,Domine dominus noster*,A,D-AAm G 20,D-AAm
183505,,Domine mi rex da mihi ,A,D-AAm G 20,D-AAm
183551,,Domine mi rex da mihi ,A,D-AAm G 20,D-AAm
183911,,Domine iste sanctus habitabit in ,A,D-AAm G 20,D-AAm
184126,,Domine qui operati sunt,A,D-AAm G 20,D-AAm
184137,,Domine spes sanctorum et,A,D-AAm G 20,D-AAm
184162,,Domine deus noster cujus,A,D-AAm G 20,D-AAm
184170,,Domine si adhuc populo tuo,R,D-AAm G 20,D-AAm
184173,,Domine si adhuc populo tuo,V,D-AAm G 20,D-AAm
184193,,Domine si adhuc populo tuo,A,D-AAm G 20,D-AAm
184227,,Domine Jesu Christe seminator,A,D-AAm G 20,D-AAm
184234,,Domine Jesu Christe pastor,R,D-AAm G 20,D-AAm
184373,,Domine dilexi decorem domus,R,D-AAm G 20,D-AAm
184448,,Domine dominus noster quam,A,D-AAm G 20,D-AAm
184455,,Domine iste sanctus habitabit,A,D-AAm G 20,D-AAm
184505,,Domine deus virtutum beati,A,D-AAm G 20,D-AAm
184538,,Domine quinque talenta,V,D-AAm G 20,D-AAm
184645,,Domine qui creasti famulos,R,D-AAm G 20,D-AAm
184665,,Domine quando veneris,R,D-AAm G 20,D-AAm
185191,,Domine deus virtutum,W,D-BAs Msc.Lit.25,D-BAs
185321,,Domine deus virtutum converte,V,D-BAs Msc.Lit.25,D-BAs
185354,,Domine virtus et laetitia,A,D-BAs Msc.Lit.25,D-BAs
185394,,Domine libera animam meam a,A,D-BAs Msc.Lit.25,D-BAs
185529,,Domine ne in ira tua ,V,D-BAs Msc.Lit.25,D-BAs
185551,,Domine exaudi orationem meam,R,D-BAs Msc.Lit.25,D-BAs
185797,,Domine audivi auditum tuum et,V,D-BAs Msc.Lit.25,D-BAs
185851,,Domine refugium*,W,D-BAs Msc.Lit.25,D-BAs
185883,,Domine bonum est nos hic ,A,D-BAs Msc.Lit.25,D-BAs
185902,,Domine dimitte eam quia,A,D-BAs Msc.Lit.25,D-BAs
185948,,Domine vim patior responde,A,D-BAs Msc.Lit.25,D-BAs
185992,,Domine abstraxisti ab inferis,A,D-BAs Msc.Lit.25,D-BAs
186111,,Domine ostende nobis patrem,A,D-BAs Msc.Lit.25,D-BAs
186546,,Domine mi rex da mihi ,A,D-BAs Msc.Lit.25,D-BAs
186676,,Domine si adhuc populo tuo,A,D-BAs Msc.Lit.25,D-BAs
186681,,Domine deus noster*,A,D-BAs Msc.Lit.25,D-BAs
186709,,Domine Jesu Christe seminator,A,D-BAs Msc.Lit.25,D-BAs
186716,,Domine Jesu Christe pastor,R,D-BAs Msc.Lit.25,D-BAs
186939,,Domine quinque talenta,V,D-BAs Msc.Lit.25,D-BAs
186946,,Domine dominus noster quam,A,D-BAs Msc.Lit.25,D-BAs
186956,,Domine iste sanctus habitabit,A,D-BAs Msc.Lit.25,D-BAs
187034,,Domine dilexi decorem domus,W,D-BAs Msc.Lit.25,D-BAs
187061,,Domine dilexi*,V,D-BAs Msc.Lit.25,D-BAs
187062,,Domine dilexi decorem*,R,D-BAs Msc.Lit.25,D-BAs
187112,,Domine pater et deus vitae,V,D-BAs Msc.Lit.25,D-BAs
187113,,Domine pater et deus vitae,R,D-BAs Msc.Lit.25,D-BAs
187177,,Domine rex omnipotens in,R,D-BAs Msc.Lit.25,D-BAs
187186,,Domine rex omnipotens in,A,D-BAs Msc.Lit.25,D-BAs
187198,,Domine deus exercituum magne,V,D-BAs Msc.Lit.25,D-BAs
187199,,Domine deus qui conteris,R,D-BAs Msc.Lit.25,D-BAs
187258,,Domine factum est ut,A,D-BAs Msc.Lit.25,D-BAs
187309,,Domine descende ut sanes,A,D-BAs Msc.Lit.25,D-BAs
187325,,Domine quando veneris,R,D-BAs Msc.Lit.25,D-BAs
187441,,Domine quovis mitte me,A,I-BV V 19,I-BV
187513,,Domine quinque talenta*,A,I-BV V 19,I-BV
187562,,Domine praevenisti eum*,R,I-BV V 19,I-BV
187815,,Domine qui me creasti et,V,I-BV V 19,I-BV
187913,,Domine tu omnia nosti tu scis,V,I-BV V 19,I-BV
187930,,Domine si tu es jube me,R,I-BV V 19,I-BV
188161,,Domine deus virtutum*,W,I-BV V 19,I-BV
188416,,Domine audivi auditum tuum et,V,I-BV V 19,I-BV
188769,,Domine deus meus in te,A,I-BV V 19,I-BV
188774,,Domine ne in ira tua arguas,R,I-BV V 19,I-BV
188790,,Domine in virtute tua,A,I-BV V 19,I-BV
188849,,Domine in caelo misericordia,W,I-BV V 19,I-BV
188949,,Domine deus in adjutorium,A,I-BV V 19,I-BV
188963,,Domine refugium factus es,A,I-BV V 19,I-BV
188994,,Domine audivi auditum tuum et,A,I-BV V 19,I-BV
188999,,Domine probasti me et,A,I-BV V 19,I-BV
189001,,Domine clamavi ad te exaudi,A,I-BV V 19,I-BV
189014,,Domine exaudi orationem meam,R,I-BV V 19,I-BV
189025,,Domine ne in ira*,R,I-BV V 19,I-BV
189030,,Domine ne in ira*,R,I-BV V 19,I-BV
189036,,Domine salva nos perimus,A,I-BV V 19,I-BV
189118,,Domine refugium*,W,I-BV V 19,I-BV
189171,,Domine refugium*,W,I-BV V 19,I-BV
189179,,Domine puer meus jacet,R,I-BV V 19,I-BV
189181,,Domine puer meus jacet,A,I-BV V 19,I-BV
189182,,Domine non sum dignus ut,A,I-BV V 19,I-BV
189237,,Domine deus Israel exaudi,V,I-BV V 19,I-BV
189294,,Domine labia mea aperies et,A,I-BV V 19,I-BV
189301,,Domine bonum est nos hic ,A,I-BV V 19,I-BV
189379,,Domine si peccaverit in me,A,I-BV V 19,I-BV
189892,,Domine deus qui conteris,R,I-BV V 20,I-BV
189908,,Domine deus qui conteris,A,I-BV V 20,I-BV
189910,,Domine rex omnipotens in,R,I-BV V 20,I-BV
189922,,Domine rex omnipotens libera,A,I-BV V 20,I-BV
189923,,Domine rex omnipotens in,A,I-BV V 20,I-BV
189924,,Domine rex omnipotens qui,A,I-BV V 20,I-BV
190009,,Domine filia mea modo,A,I-BV V 20,I-BV
190018,,Domine nonne bonum semen,A,I-BV V 20,I-BV
190123,,Domine ostende nobis patrem,V,I-BV V 20,I-BV
190153,,Domine ostende nobis patrem,A,I-BV V 20,I-BV
190368,,Domine tu omnia nosti tu scis,V,I-BV V 20,I-BV
190389,,Domine si tu es jube me,R,I-BV V 20,I-BV
190731,,Domine mi rex da mihi in,V,I-BV V 20,I-BV
190851,,Domine rex cunctorum salus,A,I-BV V 20,I-BV
190921,,Domine deus virtutum converte,W,H-Bu lat. 118,H-Bu
191396,,Domine audivi auditum tuum et,V,H-Bu lat. 118,H-Bu
191588,,Domine ne in ira tua arguas,R,H-Bu lat. 118,H-Bu
191606,,Domine in virtute tua,A,H-Bu lat. 118,H-Bu
191616,,Domine deus Israel exaudi,V,H-Bu lat. 118,H-Bu
191664,,Domine in caelo misericordia,W,H-Bu lat. 118,H-Bu
191774,,Domine deus in adjutorium,A,H-Bu lat. 118,H-Bu
191788,,Domine refugium factus es,A,H-Bu lat. 118,H-Bu
191821,,Domine audivi auditum tuum et,A,H-Bu lat. 118,H-Bu
191827,,Domine probasti me et,A,H-Bu lat. 118,H-Bu
191829,,Domine clamavi ad te exaudi,A,H-Bu lat. 118,H-Bu
191842,,Domine exaudi orationem meam,W,H-Bu lat. 118,H-Bu
191845,,Domine exaudi orationem meam,R,H-Bu lat. 118,H-Bu
191866,,Domine si vis potes me,A,H-Bu lat. 118,H-Bu
191868,,Domine salva nos perimus,A,H-Bu lat. 118,H-Bu
191869,,Domine nonne bonum semen,A,H-Bu lat. 118,H-Bu
191905,,Domine refugium factus es,W,H-Bu lat. 118,H-Bu
191950,,Domine refugium*,W,H-Bu lat. 118,H-Bu
191990,,Domine refugium factus es,W,H-Bu lat. 118,H-Bu
192004,,Domine puer meus jacet,R,H-Bu lat. 118,H-Bu
192005,,Domine non sum dignus ut,V,H-Bu lat. 118,H-Bu
192006,,Domine puer meus jacet,A,H-Bu lat. 118,H-Bu
192007,,Domine non sum dignus ut,A,H-Bu lat. 118,H-Bu
192108,,Domine qui dixisti mihi,V,H-Bu lat. 118,H-Bu
192114,,Domine labia mea aperies et,A,H-Bu lat. 118,H-Bu
192120,,Domine bonum est nos hic ,A,H-Bu lat. 118,H-Bu
192187,,Domine ut video propheta es,A,H-Bu lat. 118,H-Bu
192240,,Domine si hic fuisses Lazarus,A,H-Bu lat. 118,H-Bu
192278,,Domine labia mea aperies et,V,H-Bu lat. 118,H-Bu
192388,,Domine vim patior responde,A,H-Bu lat. 118,H-Bu
192503,,Domine abstraxisti ab inferis,A,H-Bu lat. 118,H-Bu
192943,,Domine qui custodis pactum et,V,H-Bu lat. 119,H-Bu
192946,,Domine si conversus fuerit,R,H-Bu lat. 119,H-Bu
193034,,Domine pater et deus vitae,R,H-Bu lat. 119,H-Bu
193106,,Domine deus qui conteris,R,H-Bu lat. 119,H-Bu
193111,,Domine rex omnipotens in,A,H-Bu lat. 119,H-Bu
193112,,Domine deus rex omnipotens,A,H-Bu lat. 119,H-Bu
193113,,Domine rex omnipotens in,R,H-Bu lat. 119,H-Bu
193116,,Domine rex universae,V,H-Bu lat. 119,H-Bu
193118,,Domine deus creator caeli et,V,H-Bu lat. 119,H-Bu
193184,,Domine dominus noster quam,V,H-Bu lat. 119,H-Bu
193425,,Domine qui operati sunt,A,H-Bu lat. 121,H-Bu
193436,,Domine spes sanctorum et,A,H-Bu lat. 121,H-Bu
193455,,Domine exaudi*,W,H-Bu lat. 121,H-Bu
193467,,Domine si adhuc populo tuo,R,H-Bu lat. 121,H-Bu
193470,,Domine si adhuc populo tuo,V,H-Bu lat. 121,H-Bu
193491,,Domine si adhuc populo tuo,A,H-Bu lat. 121,H-Bu
193551,,Domine Jesu Christe seminator,A,H-Bu lat. 121,H-Bu
193558,,Domine Jesu Christe pastor,R,H-Bu lat. 121,H-Bu
193673,,Domine praevenisti eum in,R,H-Bu lat. 121,H-Bu
193753,,Domine quinque talenta,V,H-Bu lat. 121,H-Bu
193760,,Domine dominus noster quam,A,H-Bu lat. 121,H-Bu
193767,,Domine iste sanctus habitabit,A,H-Bu lat. 121,H-Bu
193807,,Domine iste sanctus*,A,H-Bu lat. 121,H-Bu
193820,,Domine quinque talenta,A,H-Bu lat. 121,H-Bu
193912,,Domine si conversus fuerit,V,H-Bu lat. 121,H-Bu
193957,,Domine quando veneris,R,H-Bu lat. 121,H-Bu
193977,,Domine secundum actum meum,R,H-Bu lat. 121,H-Bu
193987,,Domine exaudi orationem meam,W,H-Bu lat. 121,H-Bu
193998,,Domine exaudi*,W,H-Bu lat. 121,H-Bu
194172,,Domine qui me creasti et,V,H-Bu lat. 122,H-Bu
194334,,Domine ostende nobis patrem,A,H-Bu lat. 122,H-Bu
194340,,Domine ostende*,A,H-Bu lat. 122,H-Bu
194605,,Domine si tu es jube me,R,H-Bu lat. 122,H-Bu
195013,,Domine mi rex da mihi ,A,H-Bu lat. 122,H-Bu
195072,,Domine deus virtutum*,W,D-B Mus. 40047,D-B
195236,,Domine deus virtutum converte,V,D-B Mus. 40047,D-B
195312,,Domine puer meus jacet,A,D-B Mus. 40047,D-B
195317,,Domine exaudi*,A,D-B Mus. 40047,D-B
195319,,Domine audivi*,A,D-B Mus. 40047,D-B
195410,,Domine audivi*,V,D-B Mus. 40047,D-B
195467,,Domine audivi auditum tuum et,V,D-B Mus. 40047,D-B
195473,,Domine audivi auditum tuum*,V,D-B Mus. 40047,D-B
195477,,Domine audivi auditum tuum et,V,D-B Mus. 40047,D-B
195510,,Domine suscipe*,A,D-B Mus. 40047,D-B
195553,,Domine libera animam meam a,A,D-B Mus. 40047,D-B
195611,,Domine suscipe me ut cum ,A,D-B Mus. 40047,D-B
195795,,Domine si tu vis potes,A,D-B Mus. 40047,D-B
195797,,Domine puer meus jacet paralyticus,A,D-B Mus. 40047,D-B
195798,,Domine non sum dignus ut,A,D-B Mus. 40047,D-B
195803,,Domine salva nos perimus impera,A,D-B Mus. 40047,D-B
195804,,Domine salva nos perimus impera ,A,D-B Mus. 40047,D-B
195810,,Domine ne in ira tua ,R,D-B Mus. 40047,D-B
195827,,Domine dilexi decorem domus,V,D-B Mus. 40047,D-B
195829,,Domine deus Israel exaudi,V,D-B Mus. 40047,D-B
195849,,Domine ne in ira tua ,V,D-B Mus. 40047,D-B
195868,,Domine deus propitius esto,R,D-B Mus. 40047,D-B
195871,,Domine deus virtutum,V,D-B Mus. 40047,D-B
195880,,Domine exaudi orationem meam,R,D-B Mus. 40047,D-B
195987,,Domine si tu es jube,A,D-B Mus. 40047,D-B
196128,,Domine si tu es*,A,D-B Mus. 40047,D-B
196145,,Domine si tu es*,R,D-B Mus. 40047,D-B
196161,,Domine si tu es*,A,D-B Mus. 40047,D-B
196285,,Domine audivi auditum tuum et,V,D-B Mus. 40047,D-B
196361,,Domine puer meus*,A,D-B Mus. 40047,D-B
196362,,Domine non sum dignus*,A,D-B Mus. 40047,D-B
196441,,Domine non habeo hominem ut,A,D-B Mus. 40047,D-B
196445,,Domine bonum est nos hic,A,D-B Mus. 40047,D-B
196451,,Domine bonum est*,A,D-B Mus. 40047,D-B
196471,,Domine labia mea aperies et,A,D-B Mus. 40047,D-B
196552,,Domine ut video propheta es ,A,D-B Mus. 40047,D-B
196615,,Domine si hic fuisses Lazarus ,A,D-B Mus. 40047,D-B
196625,,Domine deus meus in te,W,D-B Mus. 40047,D-B
196653,,Domine labia mea aperies et,V,D-B Mus. 40047,D-B
196774,,Domine vim patior responde pro,A,D-B Mus. 40047,D-B
196850,,Domine tu mihi lavas pedes ,A,D-B Mus. 40047,D-B
196851,,Domine non tantum pedes sed,A,D-B Mus. 40047,D-B
196912,,Domine abstraxisti ab inferis animam,A,D-B Mus. 40047,D-B
197133,,Domine non secundum peccata*,Tc,D-B Mus. 40047,D-B
197274,,Domine ostende nobis patrem,V,D-B Mus. 40047,D-B
197279,,Domine ostende nobis patrem et,A,D-B Mus. 40047,D-B
197471,,Domine si in tempore hoc,A,D-B Mus. 40047,D-B
197680,,Domine si tu es jube ,R,D-B Mus. 40047,D-B
198106,,Domine quinque talenta*,A,D-B Mus. 40047,D-B
198126,,Domine mi rex da mihi,A,D-B Mus. 40047,D-B
198446,,Domine qui operati sunt justitiam,A,D-B Mus. 40047,D-B
198453,,Domine spes sanctorum et turris,A,D-B Mus. 40047,D-B
198488,,Domine si adhuc populo tuo,R,D-B Mus. 40047,D-B
198489,,Domine si adhuc in eodem,V,D-B Mus. 40047,D-B
198491,,Domine si adhuc populo tuo,V,D-B Mus. 40047,D-B
198513,,Domine si adhuc populo tuo,A,D-B Mus. 40047,D-B
198549,,Domine Jesu Christe seminator casti,A,D-B Mus. 40047,D-B
198556,,Domine Jesu Christe pastor,R,D-B Mus. 40047,D-B
198642,,Domine Jesu Christe magister bone,A,D-B Mus. 40047,D-B
198893,,Domine quinque talenta,V,D-B Mus. 40047,D-B
198900,,Domine dominus noster quam,A,D-B Mus. 40047,D-B
198907,,Domine iste sanctus habitabit,A,D-B Mus. 40047,D-B
198937,,Domine quinque talenta,A,D-B Mus. 40047,D-B
199020,,Domine dilexi decorem domus*,W,D-B Mus. 40047,D-B
199065,,Domine dilexi*,W,D-B Mus. 40047,D-B
199160,,Domine si conversus fuerit,R,D-B Mus. 40047,D-B
199188,,Domine pater et deus vitae,R,D-B Mus. 40047,D-B
199191,,Domine pater et deus vitae,V,D-B Mus. 40047,D-B
199287,,Domine deus exercituum magne,V,D-B Mus. 40047,D-B
199288,,Domine deus qui conteris,R,D-B Mus. 40047,D-B
199295,,Domine rex omnipotens in,R,D-B Mus. 40047,D-B
199303,,Domine rex omnipotens in,A,D-B Mus. 40047,D-B
199343,,Domine in virtute tua,A,D-B Mus. 40047,D-B
199381,,Domine factum est ut,A,D-B Mus. 40047,D-B
199508,,Domine suscipe me ut cum,A,P-BRs 18,P-BRs
199629,,Domine suscipe me ut cum,A,P-BRp 949,P-BRp
199843,,Domine virtus et laetitia rectorum,A,"SK-BRm EC Lad. 4, ba",SK-BRm
199868,,Domine audivi auditum tuum et,V,"SK-BRm EC Lad. 4, ba",SK-BRm
199971,,Domine deus virtutum*,W,F-CA 38,F-CA
200100,,Domine deus*,W,F-CA 38,F-CA
200285,,Domine audivi auditum tuum et ,V,F-CA 38,F-CA
200365,,Domine audivi auditum tuum et,V,F-CA 38,F-CA
200374,,Domine audivi auditum tuum et,V,F-CA 38,F-CA
200403,,Domine audivi auditum tuum et,V,F-CA 38,F-CA
200618,,Domine ne in ira tua,R,F-CA 38,F-CA
200641,,Domine dilexi decorem domus tuae,V,F-CA 38,F-CA
200695,,Domine in caelo misericordia tua,W,F-CA 38,F-CA
200797,,Domine deus in adjutorium meum,A,F-CA 38,F-CA
200810,,Domine deus virtutum converte nos,W,F-CA 38,F-CA
200812,,Domine refugium factus es nobis,A,F-CA 38,F-CA
200844,,Domine audivi auditum tuum et,A,F-CA 38,F-CA
200850,,Domine probasti me et cognovisti,A,F-CA 38,F-CA
200852,,Domine clamavi ad te exaudi,A,F-CA 38,F-CA
200863,,Domine exaudi orationem meam,W,F-CA 38,F-CA
200866,,Domine exaudi orationem meam et,R,F-CA 38,F-CA
200885,,Domine ne*,R,F-CA 38,F-CA
200891,,Domine non sum dignus ut,A,F-CA 38,F-CA
200904,,Domine nonne bonum semen seminasti,A,F-CA 38,F-CA
200951,,Domine refugium*,W,F-CA 38,F-CA
200994,,Domine refugium factus*,W,F-CA 38,F-CA
201037,,Domine refugium*,W,F-CA 38,F-CA
201136,,Domine deus rex omnipotens libera,A,F-CA 38,F-CA
201146,,Domine filia mea male a,A,F-CA 38,F-CA
201149,,Domine non habeo hominem ut,A,F-CA 38,F-CA
201179,,Domine labia mea aperies et,A,F-CA 38,F-CA
201187,,Domine filia mea male a,A,F-CA 38,F-CA
201280,,Domine ut video propheta es,A,F-CA 38,F-CA
201344,,Domine si hic fuisses Lazarus ,A,F-CA 38,F-CA
201525,,Domine vim patior responde pro,A,F-CA 38,F-CA
201648,,Domine abstraxisti ab inferis animam,A,F-CA 38,F-CA
202394,,Domine deus meus in te,A,F-CA 38,F-CA
202410,,Domine qui custodis pactum et,V,F-CA 38,F-CA
202411,,Domine si conversus fuerit populus,R,F-CA 38,F-CA
202415,,Domine in virtute tua laetabitur,A,F-CA 38,F-CA
202464,,Domine pater et deus vitae,R,F-CA 38,F-CA
202524,,Domine deus qui conteris bella,R,F-CA 38,F-CA
202536,,Domine rex omnipotens in ditione,A,F-CA 38,F-CA
202538,,Domine rex omnipotens in ditione,R,F-CA 38,F-CA
202543,,Domine deus caeli et terrae,V,F-CA 38,F-CA
202547,,Domine rex universae potestatis converte,V,F-CA 38,F-CA
202827,,Domine Jesu Christe magister bone,A,F-CA 38,F-CA
203010,,Domine virtus et laetitia rectorum,A,F-CA 38,F-CA
203085,,Domine suscipe me ut cum,A,F-CA 38,F-CA
203597,,Domine qui me creasti et,V,F-CA 38,F-CA
203851,,Domine ostende nobis patrem et,V,F-CA 38,F-CA
204072,,Domine si tu es jube,R,F-CA 38,F-CA
204162,,Domine si fuisses hic frater,V,F-CA 38,F-CA
204191,,Domine exaudi orationem meam et,V,F-CA 38,F-CA
204211,,Domine si tu es jube,A,F-CA 38,F-CA
204557,,Domine mi rex da mihi ,V,F-CA 38,F-CA
204590,,Domine mi rex da mihi,A,F-CA 38,F-CA
205015,,Domine qui operati sunt justitiam,A,F-CA 38,F-CA
205026,,Domine spes sanctorum et turris,A,F-CA 38,F-CA
205081,,Domine quando veneris judicare terram ,R,F-CA 38,F-CA
205128,,Domine jam satis est quo,A,F-CA 38,F-CA
205132,,Domine si adhuc populo tuo,R,F-CA 38,F-CA
205150,,Domine si adhuc populo tuo,A,F-CA 38,F-CA
205160,,Domine jam satis*,A,F-CA 38,F-CA
205290,,Domine Jesu Christe seminator casti,A,F-CA 38,F-CA
205295,,Domine Jesu Christe pastor bone,R,F-CA 38,F-CA
205609,,Domine quinque talenta tradidisti mihi,V,F-CA 38,F-CA
205616,,Domine dominus noster quam admirabile,A,F-CA 38,F-CA
205624,,Domine iste sanctus habitabit in,A,F-CA 38,F-CA
205942,,Domine bonum est nos hic,A,F-CA 38,F-CA
206278,,Domine audivi auditum tuum et,V,F-CA Impr. XVI C 4,F-CA
206488,,Domine non sum dignus ut,A,F-CA Impr. XVI C 4,F-CA
206501,,Domine nonne bonum semen,A,F-CA Impr. XVI C 4,F-CA
206570,,Domine hominem non habeo ut,A,F-CA Impr. XVI C 4,F-CA
206618,,Domine si hic fuisses Lazarus,A,F-CA Impr. XVI C 4,F-CA
206762,,Domine abstraxisti ab inferis,A,F-CA Impr. XVI C 4,F-CA
207268,,Domine rex omnipotens in,A,F-CA Impr. XVI C 4,F-CA
207309,,Domine nonne bonum semen,A,F-CA Impr. XVI C 4,F-CA
207356,,Domine dilexi decorem domus,W,F-CA Impr. XVI C 4,F-CA
207530,,Domine virtus et laetitia,A,F-CA Impr. XVI C 4,F-CA
208091,,Domine si tu es jube me,R,F-CA Impr. XVI C 4,F-CA
208277,,Domine bonum est nos hic ,A,F-CA Impr. XVI C 4,F-CA
208304,,Domine si tu es jube ,A,F-CA Impr. XVI C 4,F-CA
208503,,Domine mi rex da mihi in,V,F-CA Impr. XVI C 4,F-CA
208760,,Domine qui operati sunt,A,F-CA Impr. XVI C 4,F-CA
208767,,Domine spes sanctorum et,A,F-CA Impr. XVI C 4,F-CA
208815,,Domine quando veneris,R,F-CA Impr. XVI C 4,F-CA
208863,,Domine jam satis est quod,A,F-CA Impr. XVI C 4,F-CA
208974,,Domine probasti me et,A,F-CA Impr. XVI C 4,F-CA
208976,,Domine clamavi ad te exaudi,A,F-CA Impr. XVI C 4,F-CA
209252,,Domine quinque talenta,V,F-CA Impr. XVI C 4,F-CA
209260,,Domine dominus noster quam,A,F-CA Impr. XVI C 4,F-CA
209269,,Domine iste sanctus habitabit,A,F-CA Impr. XVI C 4,F-CA
209546,,Domine refugium factus es,W,F-CA Impr. XVI C 4,F-CA
209562,,Domine filia mea male a,A,F-CA Impr. XVI C 4,F-CA
209579,,Domine ut video propheta es,A,F-CA Impr. XVI C 4,F-CA
209743,,Domine deus meus in te,A,GB-Cu Mm.ii.9,GB-Cu
209746,,Domine ne in ira tua arguas,R,GB-Cu Mm.ii.9,GB-Cu
209766,,Domine in virtute tua,A,GB-Cu Mm.ii.9,GB-Cu
209771,,Domine dilexi decorem domus,V,GB-Cu Mm.ii.9,GB-Cu
209776,,Domine deus Israel exaudi,V,GB-Cu Mm.ii.9,GB-Cu
209826,,Domine in caelo misericordia,W,GB-Cu Mm.ii.9,GB-Cu
209892,,Domine ne in ira tua arguas,V,GB-Cu Mm.ii.9,GB-Cu
209942,,Domine deus in adjutorium,A,GB-Cu Mm.ii.9,GB-Cu
209957,,Domine refugium factus es,A,GB-Cu Mm.ii.9,GB-Cu
209990,,Domine audivi auditum tuum et,A,GB-Cu Mm.ii.9,GB-Cu
209996,,Domine probasti me et,A,GB-Cu Mm.ii.9,GB-Cu
209998,,Domine clamavi ad te et,A,GB-Cu Mm.ii.9,GB-Cu
210011,,Domine exaudi orationem meam,W,GB-Cu Mm.ii.9,GB-Cu
210014,,Domine exaudi orationem meam,R,GB-Cu Mm.ii.9,GB-Cu
210033,,Domine puer meus jacet,A,GB-Cu Mm.ii.9,GB-Cu
