type,id,incipit,siglum
Chant,336887,Domine ne in ira*,A-LIb
Chant,336889,Domine si tu vis potes ,A-LIb
Chant,336890,Domine puer meus jacet,A-LIb
Chant,336891,Domine non sum dignus ut,A-LIb
Chant,336895,Domine ne in ira*,A-LIb
Chant,336897,Domine salva nos perimus,A-LIb
Chant,336898,Domine salva nos perimus,A-LIb
Chant,337093,Domine refugium*,A-LIb
Chant,337110,Domine non habeo hominem ut,A-LIb
Chant,337114,Domine bonum est nos hic ,A-LIb
Chant,337149,Domine labia mea aperies et,A-LIb
Chant,337158,Domine dimitte eam quia,A-LIb
Chant,337239,Domine ut video propheta es,A-LIb
Chant,337284,Domine refugium*,A-LIb
Chant,337312,Domine si hic fuisses Lazarus,A-LIb
Chant,337322,Domine deus meus in te,A-LIb
Chant,337344,Domine labia mea aperies et,A-LIb
Chant,337463,Domine vim patior responde,A-LIb
Chant,337600,Domine abstraxisti ab inferis,A-LIb
Chant,338034,Domine si in tempore hoc,A-LIb
Chant,338228,Domine exaudi orationem meam,A-LIb
Chant,338242,Domine qui custodis pactum et,A-LIb
Chant,338243,Domine si conversus fuerit,A-LIb
Chant,338277,Domine pater et deus vitae,A-LIb
Chant,338278,Domine pater et deus vitae,A-LIb
Chant,338369,Domine deus qui conteris,A-LIb
Chant,338372,Domine deus exercituum magne,A-LIb
Chant,338385,Domine deus qui conteris*,A-LIb
Chant,338389,Domine rex omnipotens in,A-LIb
Chant,338394,Domine deus caeli et terrae,A-LIb
Chant,338399,Domine rex omnipotens in,A-LIb
Chant,338487,Domine factum est ut,A-LIb
Chant,338550,Domine descende ut sanes,A-LIb
Chant,338612,Domine Jesu Christe magister,A-LIb
Chant,338710,Domine quinque*,A-LIb
Chant,338951,Domine Jesu Christe verus,A-LIb
Chant,338958,Domine rex aeterne qui es,A-LIb
Chant,339355,Domine ostende nobis patrem,A-LIb
Chant,339363,Domine ostende nobis patrem,A-LIb
Chant,339641,Domine si tu es jube ,A-LIb
Chant,339873,Domine quinque*,A-LIb
Chant,340001,Domine virtus et laetitia,A-LIb
Chant,340136,Domine quinque*,A-LIb
Chant,340216,Domine dominus noster*,A-LIb
Chant,340234,Domine libera*,A-LIb
Chant,340293,Domine mi rex da mihi ,A-LIb
Chant,340326,Domine quinque*,A-LIb
Chant,340567,Domine quinque*,A-LIb
Chant,340653,Domine Jesu Christe ne,A-LIb
Chant,340707,Domine quinque*,A-LIb
Chant,340745,Domine qui operati sunt,A-LIb
Chant,340754,Domine spes sanctorum et,A-LIb
Chant,340756,Domine deus virtutum beati,A-LIb
Chant,340806,Domine quinque*,A-LIb
Chant,340834,Domine si adhuc populo tuo,A-LIb
Chant,340835,Domine si adhuc in eodem,A-LIb
Chant,340837,Domine si adhuc populo tuo,A-LIb
Chant,340866,Domine si adhuc populo tuo,A-LIb
Chant,340876,Domine deus noster cujus,A-LIb
Chant,340919,Domine Jesu Christe seminator,A-LIb
Chant,340929,Domine Jesu Christe pastor,A-LIb
Chant,341225,Domine libera animam meam a,A-LIb
Chant,341256,Domine dominus noster quam,A-LIb
Chant,341259,Domine quinque talenta,A-LIb
Chant,341267,Domine iste sanctus habitabit,A-LIb
Chant,341319,Domine quinque talenta,A-LIb
Chant,341342,Domine iste sanctus*,A-LIb
Chant,341363,Domine quinque*,A-LIb
Chant,341452,Domine dilexi decorem domus*,A-LIb
Chant,437256,Domine deus virtutum converte,A-SF
Chant,437389,Domine deus virtutum converte,A-SF
Chant,437546,Domine audivi auditum tuum et,A-SF
Chant,437646,Domine libera animam meam a,A-SF
Chant,437660,Domine suscipe me ut cum,A-SF
Chant,437792,Domine audivi auditum tuum et,A-SF
Chant,437798,Domine audivi*,A-SF
Chant,437950,Domine ne in ira tua arguas,A-SF
Chant,437978,Domine dilexi decorem domus,A-SF
Chant,438052,Domine ne in ira tua arguas,A-SF
Chant,438094,Domine deus in adjutorium,A-SF
Chant,438107,Domine refugium tu factus es,A-SF
Chant,438140,Domine probasti me et,A-SF
Chant,438142,Domine clamavi ad te et,A-SF
Chant,438154,Domine exaudi orationem meam,A-SF
Chant,438173,Domine si tu vis potes ,A-SF
Chant,438174,Domine puer meus jacet,A-SF
Chant,438175,Domine non sum dignus ut,A-SF
Chant,438178,Domine salva nos perimus,A-SF
Chant,438204,Domine audivi auditum tuum et,A-SF
Chant,438334,Domine refugium*,A-SF
Chant,438360,Domine refugium*,A-SF
Chant,438363,Domine non secundum peccata,A-SF
Chant,438406,Domine labia mea aperies et,A-SF
Chant,438412,Domine refugium*,A-SF
Chant,438414,Domine dimitte eam quia,A-SF
Chant,438543,Domine si hic fuisses Lazarus,A-SF
Chant,438606,Domine labia mea aperies et,A-SF
Chant,438680,Domine vim patior responde,A-SF
Chant,438803,Domine abstraxisti ab inferis,A-SF
Chant,439094,Domine Jesu Christe verus,A-SF
Chant,439146,Domine qui me creasti et,A-SF
Chant,439599,Domine si in tempore hoc,A-SF
Chant,439752,Domine qui custodis pactum et,A-SF
Chant,439755,Domine si conversus fuerit,A-SF
Chant,439784,Domine pater et deus vitae,A-SF
Chant,439787,Domine pater et deus vitae,A-SF
Chant,439864,Domine deus qui conteris,A-SF
Chant,439869,Domine rex omnipotens in,A-SF
Chant,439878,Domine rex omnipotens in,A-SF
Chant,439953,Domine factum est ut,A-SF
Chant,440014,Domine descende ut sanes,A-SF
Chant,440079,Domine ostende nobis patrem,A-SF
Chant,440220,Domine si tu es jube me,A-SF
Chant,440316,Domine si tu es jube me,A-SF
Chant,440514,Domine mi rex da mihi in,A-SF
Chant,440686,Domine Jesu Christe ne,A-SF
Chant,440726,Domine qui operati sunt,A-SF
Chant,440734,Domine spes sanctorum et,A-SF
Chant,440755,Domine deus noster cujus,A-SF
Chant,440766,Domine si adhuc populo tuo,A-SF
Chant,440779,Domine si adhuc populo tuo,A-SF
Chant,440793,Domine si adhuc populo tuo,A-SF
Chant,440831,Domine Jesu Christe seminator,A-SF
Chant,440839,Domine Jesu Christe pastor,A-SF
Chant,441046,Domine quinque talenta,A-SF
Chant,441053,Domine dominus noster quam,A-SF
Chant,441061,Domine iste sanctus habitabit,A-SF
Chant,441144,Domine si conversus*,A-SF
Chant,441148,Domine dilexi*,A-SF
Chant,441165,Domine dilexi*,A-SF
Chant,441166,Domine dilexi decorem domus,A-SF
Chant,504252,Domine audivi auditum tuum et,A-VOR
Chant,504346,Domine libera animam meam a,A-VOR
Chant,504400,Domine suscipe me ut cum,A-VOR
Chant,504443,Domine audivi auditum tuum et,A-VOR
Chant,504502,Domine audivi auditum tuum et,A-VOR
Chant,504702,Domine si tu vis potes ,A-VOR
Chant,504703,Domine puer meus jacet,A-VOR
Chant,504704,Domine non sum dignus ut,A-VOR
Chant,504708,Domine salva nos perimus,A-VOR
Chant,504709,Domine salva nos perimus,A-VOR
Chant,504724,Domine deus meus in te,A-VOR
Chant,504727,Domine ne in ira tua ,A-VOR
Chant,504745,Domine in virtute tua,A-VOR
Chant,504752,Domine dilexi decorem domus,A-VOR
Chant,504754,Domine deus Israel exaudi,A-VOR
Chant,504792,Domine in caelo*,A-VOR
Chant,504839,Domine ne in ira tua ,A-VOR
Chant,504877,Domine deus in adjutorium,A-VOR
Chant,504891,Domine refugium tu factus es,A-VOR
Chant,504918,Domine audivi auditum tuum et,A-VOR
Chant,504922,Domine probasti me et,A-VOR
Chant,504924,Domine clamavi ad te et,A-VOR
Chant,504933,Domine exaudi orationem*,A-VOR
Chant,504936,Domine exaudi orationem meam,A-VOR
Chant,505285,Domine audivi auditum tuum et,A-VOR
Chant,505428,Domine refugium*,A-VOR
Chant,505479,Domine non habeo hominem ut,A-VOR
Chant,505484,Domine bonum est nos hic ,A-VOR
Chant,505522,Domine labia mea aperies et,A-VOR
Chant,505558,Domine deus salutis meae in,A-VOR
Chant,505597,Domine refugium*,A-VOR
Chant,505627,Domine ut video propheta es,A-VOR
Chant,505705,Domine si hic fuisses Lazarus,A-VOR
Chant,505748,Domine labia mea aperies et,A-VOR
Chant,505887,Domine miserere Christus,A-VOR
Chant,505890,Domine miserere*,A-VOR
Chant,505893,Domine miserere*,A-VOR
Chant,506396,Domine ostende nobis patrem,A-VOR
Chant,506401,Domine ostende nobis patrem,A-VOR
Chant,506410,Domine ostende nobis patrem*,A-VOR
Chant,506562,Domine si in tempore hoc,A-VOR
Chant,506616,Domine si in tempore hoc*,A-VOR
Chant,506639,Domine si in tempore*,A-VOR
Chant,507019,Domine si tu es jube ,A-VOR
Chant,508056,Domine qui operati sunt,A-VOR
Chant,508064,Domine spes sanctorum et,A-VOR
Chant,508093,Domine deus noster cujus*,A-VOR
Chant,508116,Domine dominus noster quam,A-VOR
Chant,508117,Domine quis habitabit in tuo,A-VOR
Chant,508151,Domine deus noster cujus,A-VOR
Chant,508166,Domine si adhuc populo tuo,A-VOR
Chant,508167,Domine si adhuc in eodem,A-VOR
Chant,508169,Domine si adhuc populo tuo,A-VOR
Chant,508191,Domine si adhuc populo tuo,A-VOR
Chant,508298,Domine Jesu Christe seminator,A-VOR
Chant,508306,Domine Jesu Christe pastor,A-VOR
Chant,508891,Domine quinque talenta,A-VOR
Chant,508898,Domine dominus noster quam,A-VOR
Chant,508906,Domine iste sanctus habitabit,A-VOR
Chant,508944,Domine iste est sanctus*,A-VOR
Chant,509031,Domine dilexi*,A-VOR
Chant,509072,Domine dilexi decorem domus,A-VOR
Chant,509104,Domine dilexi*,A-VOR
Chant,509172,Domine qui custodis pactum et,A-VOR
Chant,509173,Domine si conversus fuerit,A-VOR
Chant,509224,Domine pater et deus vitae,A-VOR
Chant,509225,Domine pater et deus vitae,A-VOR
Chant,509319,Domine rex omnipotens in,A-VOR
Chant,509320,Domine rex omnipotens in,A-VOR
Chant,509325,Domine deus caeli et terrae,A-VOR
Chant,509346,Domine deus qui conteris,A-VOR
Chant,509421,Domine ne in ira*,A-VOR
Chant,509448,Domine factum est quod,A-VOR
Chant,509519,Domine descende ut sanes,A-VOR
Chant,509527,Domine filia mea modo,A-VOR
Chant,510111,Domine libera animam meam a,A-VOR
Chant,510391,Domine si in tempore hoc,A-Wda
Chant,510483,Domine ostende nobis patrem,A-Wda
Chant,510662,Domine qui custodis pactum et,A-Wda
Chant,510663,Domine si conversus fuerit,A-Wda
Chant,510697,Domine pater et deus vitae,A-Wda
Chant,510698,Domine pater et deus vitae,A-Wda
Chant,510802,Domine deus qui conteris,A-Wda
Chant,510809,Domine rex omnipotens in,A-Wda
Chant,510814,Domine deus caeli et terrae,A-Wda
Chant,510817,Domine rex omnipotens in,A-Wda
Chant,510897,Domine factum est ut,A-Wda
Chant,510963,Domine descende ut sanes,A-Wda
Chant,510971,Domine filia mea modo,A-Wda
Chant,511048,Domine si tu es jube ,A-Wda
Chant,511487,Domine si adhuc populo tuo,A-Wda
Chant,511488,Domine si adhuc in eodem,A-Wda
Chant,511527,Domine Jesu Christe seminator,A-Wda
Chant,511534,Domine Jesu Christe pastor,A-Wda
Chant,511655,Domine mi rex da mihi ,A-Wda
Chant,511765,Domine qui operati sunt,A-Wda
Chant,511774,Domine spes sanctorum et,A-Wda
Chant,511792,Domine si adhuc populo tuo,A-Wda
Chant,511812,Domine si adhuc*,A-Wda
Chant,511969,Domine quinque talenta,A-Wda
Chant,511977,Domine dominus noster quam,A-Wda
Chant,511986,Domine iste sanctus habitabit,A-Wda
Chant,512086,Domine dilexi decorem domus,A-Wda
Chant,512414,Domine magnalia miranda,A-Wda
Chant,512422,Domine quis habitat regiam,A-Wda
Chant,512423,Domine nunc muneris aeterna,A-Wda
Chant,512595,Domine deus virtutum converte,A-Wda
Chant,512728,Domine audivi auditum tuum et,A-Wda
Chant,512756,Domine audivi auditum tuum et,A-Wda
Chant,512758,Domine audivi auditum tuum et,A-Wda
Chant,512961,Domine audivi auditum tuum et,A-Wda
Chant,513000,Domine virtus et laetitia,A-Wda
Chant,513032,Domine suscipe me ut cum,A-Wda
Chant,513158,Domine ne in ira tua ,A-Wda
Chant,513173,Domine dilexi decorem domus,A-Wda
Chant,513176,Domine deus Israel exaudi,A-Wda
Chant,513193,Domine ne in ira tua ,A-Wda
Chant,513214,Domine exaudi orationem meam,A-Wda
Chant,513219,Domine si tu vis potes ,A-Wda
Chant,513220,Domine puer meus jacet,A-Wda
Chant,513221,Domine non sum dignus ut,A-Wda
Chant,513224,Domine salva nos perimus,A-Wda
Chant,513305,Domine non secundum peccata,A-Wda
Chant,513342,Domine refugium tu factus es,A-Wda
Chant,513371,Domine labia mea aperies et,A-Wda
Chant,513511,Domine labia mea aperies et,A-Wda
Chant,513566,Domine vim patior responde,A-Wda
Chant,513620,Domine miserere,A-Wda
Chant,513624,Domine miserere,A-Wda
Chant,513628,Domine miserere,A-Wda
Chant,513679,Domine abstraxisti ab inferis,A-Wda
Chant,514286,Domine quinque talenta,A-Wda
Chant,514294,Domine dominus noster quam,A-Wda
Chant,514302,Domine iste sanctus habitabit,A-Wda
Chant,533917,Domine deus salutis meae in,A-Wda
Chant,534033,Domine audivi auditum tuum et,A-Wda
Chant,534246,Domine si tu*,A-Wda
Chant,534247,Domine puer*,A-Wda
Chant,534248,Domine non sum dignus*,A-Wda
Chant,534250,Domine salva nos*,A-Wda
Chant,534355,Domine si hic fuisses*,A-Wda
Chant,534427,Domine miserere,A-Wda
Chant,534431,Domine*,A-Wda
Chant,534435,Domine miserere,A-Wda
Chant,534493,Domine abstraxisti ab inferis,A-Wda
Chant,534692,Domine si in tempore hoc,A-Wda
Chant,534895,Domine deus caeli et terrae,A-Wda
Chant,534896,Domine rex omnipotens in,A-Wda
Chant,534917,Domine factum est ut,A-Wda
Chant,534983,Domine descende ut sanes,A-Wda
Chant,534991,Domine filia mea modo,A-Wda
Chant,535024,Domine dilexi decorem domus,A-Wda
Chant,535102,Domine probasti me et,A-Wda
Chant,535104,Domine clamavi ad te exaudi,A-Wda
Chant,535131,Domine si hic fuisses Lazarus,A-Wda
Chant,535546,Domine ostende nobis patrem,A-Wda
Chant,535757,Domine si tu es jube ,A-Wda
Chant,535830,Domine deus noster*,A-Wda
Chant,536105,Domine mi rex da mihi ,A-Wda
Chant,536326,Domine qui operati sunt,A-Wda
Chant,536334,Domine spes sanctorum et,A-Wda
Chant,536380,Domine deus noster cujus,A-Wda
Chant,536388,Domine si adhuc populo tuo,A-Wda
Chant,536553,Domine si tu vis potes ,A-Wda
Chant,536554,Domine puer meus jacet,A-Wda
Chant,536555,Domine non sum dignus ut,A-Wda
Chant,536556,Domine salva nos perimus,A-Wda
Chant,536677,Domine libera animam meam a,A-Wda
Chant,536834,Domine deus virtutum*,A-Wda
Chant,543184,Domine in virtute*,A-Wn
Chant,543227,Domine deus virtutum converte nos,A-Wn
Chant,543245,Domine deus virtutum*,A-Wn
Chant,543263,Domine in virtute*,A-Wn
Chant,543421,Domine deus virtutum converte nos,A-Wn
Chant,543506,Domine audivi auditum tuum et ,A-Wn
Chant,543750,Domine puer meus jacet paralyticus ,A-Wn
Chant,543753,Domine nonne bonum semen seminasti,A-Wn
Chant,543758,Domine in virtute tua laetabitur ,A-Wn
Chant,543762,Domine ne in ira tua,A-Wn
Chant,543781,Domine dilexi decorem domus tuae,A-Wn
Chant,543787,Domine deus Israel exaudi preces,A-Wn
Chant,543830,Domine in caelo misericordia tua,A-Wn
Chant,543872,Domine deus meus in te ,A-Wn
Chant,543909,Domine libera animam meam,A-Wn
Chant,543930,Domine deus virtutum convertere respice,A-Wn
Chant,543939,Domine refugium tu factus es,A-Wn
Chant,543947,Domine probasti me et cognovisti,A-Wn
Chant,543949,Domine clamavi ad te exaudi,A-Wn
Chant,543989,Domine exaudi orationem meam et,A-Wn
Chant,543993,Domine exaudi orationem meam,A-Wn
Chant,544083,Domine puer meus jacet paralyticus ,A-Wn
Chant,544084,Domine non sum dignus ut,A-Wn
Chant,544104,Domine in virtute*,A-Wn
Chant,544130,Domine deus propitius esto populo,A-Wn
Chant,544157,Domine non habeo hominem ut,A-Wn
Chant,544187,Domine labia mea aperies et,A-Wn
Chant,544307,Domine si hic fuisses Lazarus,A-Wn
Chant,544479,Domine tu mihi lavas pedes ,A-Wn
Chant,544480,Domine non tantum pedes meos,A-Wn
Chant,544944,Domine qui custodis pactum et,A-Wn
Chant,544945,Domine si conversus fuerit populus ,A-Wn
Chant,544979,Domine pater et deus vitae,A-Wn
Chant,544980,Domine pater et deus vitae,A-Wn
Chant,545048,Domine rex omnipotens in ditione,A-Wn
Chant,545051,Domine rex universae potestatis converte,A-Wn
Chant,545172,Domine iste*,A-Wn
Chant,545572,Domine non aspicias peccata mea,A-Wn
Chant,545874,Domine si tu es jube,A-Wn
Chant,546208,Domine mi rex da mihi ,A-Wn
Chant,546220,Domine mi rex da mihi,A-Wn
Chant,546456,Domine qui operati sunt justitiam,A-Wn
Chant,546470,Domine spes sanctorum et turris,A-Wn
Chant,546472,Domine deus virtutum beati omnes,A-Wn
Chant,546550,Domine si adhuc populo tuo,A-Wn
Chant,546570,Domine si adhuc populo tuo,A-Wn
Chant,546607,Domine Jesu Christe seminator casti,A-Wn
Chant,546622,Domine Jesu Christe pastor bone,A-Wn
Chant,546646,Domine Jesu*,A-Wn
Chant,546660,Domine iste*,A-Wn
Chant,546671,Domine praevenisti*,A-Wn
Chant,546912,Domine dominus noster quam admirabile,A-Wn
Chant,546924,Domine iste sanctus habitabit in,A-Wn
Chant,546946,Domine praevenisti eum in benedictionibus ,A-Wn
Chant,547053,Domine quinque talenta tradidisti mihi ,A-Wn
Chant,547061,Domine iste sanctus*,A-Wn
Chant,547114,Domine iste*,A-Wn
Chant,547263,Domine qui custodis pactum et,A-Wn
Chant,547264,Domine si conversus fuerit populus,A-Wn
Chant,547649,Domine quinque talenta tradidisti mihi ,A-Wn
Chant,548648,Domine deus virtutum*,A-Wn
Chant,548879,Domine deus virtutum converte nos,A-Wn
Chant,549026,Domine audivi auditum tuum et ,A-Wn
Chant,549036,Domine audivi auditum tuum et,A-Wn
Chant,549084,Domine audivi auditum tuum et ,A-Wn
Chant,549555,Domine quinque talenta*,A-Wn
Chant,549591,Domine si tu vis potes ,A-Wn
Chant,549592,Domine puer meus jacet paralyticus ,A-Wn
Chant,549593,Domine non sum dignus ut,A-Wn
Chant,549596,Domine salva nos perimus impera ,A-Wn
Chant,549597,Domine salva nos perimus impera,A-Wn
Chant,549601,Domine in virtute tua laetabitur,A-Wn
Chant,549605,Domine ne in ira tua,A-Wn
Chant,549628,Domine dilexi decorem domus tuae ,A-Wn
Chant,549672,Domine in caelo misericordia tua,A-Wn
Chant,549675,Domine in caelo misericordia tua,A-Wn
Chant,549716,Domine deus meus in te,A-Wn
Chant,549737,Domine deus in adjutorium meum ,A-Wn
Chant,549761,Domine deus propitius esto populo ,A-Wn
Chant,549764,Domine deus virtutum convertere respice ,A-Wn
Chant,549772,Domine refugium tu factus es,A-Wn
Chant,549775,Domine refugium factus es nobis,A-Wn
Chant,549780,Domine probasti me et cognovisti,A-Wn
Chant,549782,Domine clamavi ad te exaudi ,A-Wn
Chant,549815,Domine exaudi orationem meam*,A-Wn
Chant,549816,Domine exaudi orationem meam et,A-Wn
Chant,549845,Domine quinque talenta*,A-Wn
Chant,550202,Domine iste sanctus*,A-Wn
Chant,550442,Domine audivi auditum tuum et,A-Wn
Chant,550614,Domine non habeo hominem ut,A-Wn
Chant,550618,Domine bonum est nos hic,A-Wn
Chant,550649,Domine labia mea aperies et,A-Wn
Chant,550657,Domine dimitte eam quia clamat,A-Wn
Chant,550735,Domine ut video propheta es,A-Wn
Chant,550803,Domine si hic fuisses Lazarus,A-Wn
Chant,550832,Domine labia mea aperies et,A-Wn
Chant,550947,Domine vim patior responde pro,A-Wn
Chant,551008,Domine miserere nobis,A-Wn
Chant,551026,Domine tu mihi lavas pedes,A-Wn
Chant,551027,Domine non tantum pedes sed ,A-Wn
Chant,551117,Domine abstraxisti ab inferis animam,A-Wn
Chant,551506,Domine si in tempore hoc,A-Wn
Chant,551672,Domine rex aeterne*,A-Wn
Chant,551708,Domine rex aeterne qui es,A-Wn
Chant,551750,Domine ostende nobis patrem et,A-Wn
Chant,551758,Domine ostende nobis patrem et,A-Wn
Chant,552054,Domine exaudi orationem meam,A-Wn
Chant,552222,Domine si tu es jube,A-Wn
Chant,552418,Domine iste sanctus*,A-Wn
Chant,552429,Domine quinque*,A-Wn
Chant,552569,Domine si tu es*,A-Wn
Chant,552788,Domine quinque talenta*,A-Wn
Chant,552905,Domine mi rex da mihi,A-Wn
Chant,552925,Domine quinque talenta*,A-Wn
Chant,553148,Domine quinque*,A-Wn
Chant,553228,Domine Jesu Christe ne despicias,A-Wn
Chant,553314,Domine qui operati sunt justitiam,A-Wn
Chant,553324,Domine spes sanctorum et turris,A-Wn
Chant,553326,Domine deus virtutum beati omnes,A-Wn
Chant,553393,Domine si adhuc populo tuo,A-Wn
Chant,553394,Domine si adhuc populo tuo,A-Wn
Chant,553395,Domine si adhuc in eodem,A-Wn
Chant,553423,Domine si adhuc populo tuo,A-Wn
Chant,553430,Domine deus noster cujus gratia,A-Wn
Chant,553467,Domine Jesu Christe seminator casti,A-Wn
Chant,553477,Domine Jesu Christe pastor bone,A-Wn
Chant,553582,Domine Jesu Christe magister bone,A-Wn
Chant,553801,Domine libera animam*,A-Wn
Chant,553821,Domine dominus noster quam admirabile,A-Wn
Chant,553824,Domine quinque talenta tradidisti mihi ,A-Wn
Chant,553830,Domine iste sanctus habitabit in,A-Wn
Chant,553888,Domine iste sanctus*,A-Wn
Chant,553899,Domine quinque talenta tradidisti mihi,A-Wn
Chant,554002,Domine dilexi*,A-Wn
Chant,554073,Domine qui custodis pactum et,A-Wn
Chant,554074,Domine si conversus fuerit populus,A-Wn
Chant,554114,Domine pater et deus vitae,A-Wn
Chant,554115,Domine pater et deus vitae,A-Wn
Chant,571583,Domine deus virtutum converte,A-Wn
Chant,571806,Domine deus virtutum converte nos,A-Wn
Chant,571921,Domine audivi auditum tuum et,A-Wn
Chant,572004,Domine virtus et laetitia rectorum,A-Wn
Chant,572057,Domine suscipe me ut cum,A-Wn
