type,id,title,manuscript_full_text,source_id,siglum
chant,544157,,Domine non habeo hominem ut cum mota fuerit aqua mittat me in piscinam | Euouae,123667,A-Wn
chant,544187,,Domine labia mea aperies et os meum annunciabit laudem tuam | Euouae,123667,A-Wn
chant,544307,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento | Euouae,123667,A-Wn
chant,544479,,Domine tu michi lavas pedes respondit ihesus et dixit ei et si non lavero tibi pedes non habebis partem mecum,123667,A-Wn
chant,544480,,Domine non tantum pedes meos sed et manus et caput ,123667,A-Wn
chant,544944,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde suo | Benedic,123667,A-Wn
chant,544945,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum | Tu exaudies in celo domine et libera eos de manibus inimicorum eorum,123667,A-Wn
chant,544979,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno | Quoniam,123667,A-Wn
chant,544980,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam | Et animo irreverenti et infrunito ne tradas me domine,123667,A-Wn
chant,545048,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit resistere voluntati tue libera nos | Propter nomen tuum,123667,A-Wn
chant,545051,,Domine rex universe potestatis converte consilium eorum super eos | Et da,123667,A-Wn
chant,545172,,Domine iste,123667,A-Wn
chant,545572,,Domine non aspicias peccata mea sed fidem huius hominis qui rogat resuscitari filium suum et redde in hoc corpusculo animam quam tulisti et completa oratione revixit | Et sanum reddidit patri suo Alleluia ,123667,A-Wn
chant,545874,,Domine si tu es iube me venire ad te super aquas | et extendens manum apprehen {dit} eum et dixit ihesus modice fidei quare dubitasti,123667,A-Wn
chant,546208,,Domine mi rex da michi in disco caput iohannis baptiste | Et contristatus,123667,A-Wn
chant,546220,,Domine mi rex da michi in disco caput iohannis baptiste | Euouae,123667,A-Wn
chant,546456,,Domine qui operati sunt iusticiam habitabunt in tabernaculo tuo et requiescent in monte sancto tuo | Euouae | ~Domine quis habitabit,123667,A-Wn
chant,546470,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula | Euouae | ~Exaudi deus deprecationem,123667,A-Wn
chant,546472,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in equitate in secula seculorum laudabunt te | Euouae | ~Quam dilectus,123667,A-Wn
chant,546550,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem | fiat voluntas tua,123667,A-Wn
chant,546570,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | Euouae,123667,A-Wn
chant,546607,,Domine ihesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | Euoaue | ~Benedixisti,123667,A-Wn
chant,546622,,Domine ihesu xpiste pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | Cecilia famula tua quasi apis tibi argumentosa deservit,123667,A-Wn
chant,546646,,Domine ihesu,123667,A-Wn
chant,546660,,Domine iste,123667,A-Wn
chant,546671,,Domine prevenisti,123667,A-Wn
chant,546912,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | Euouae | {~Ipsum Domine},123667,A-Wn
chant,546924,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo | Euouae | ~Domine quis habitabit,123667,A-Wn
chant,546946,,Domine prevenisti eum in benedictionibus dulcedinis | Posuisti in capite eius coronam de lapide precioso alleluia,123667,A-Wn
chant,547053,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123667,A-Wn
chant,547061,,Domine iste sanctus,123667,A-Wn
chant,547114,,Domine iste,123667,A-Wn
chant,547263,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde suo | Benedic ,123667,A-Wn
chant,547264,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum | Tu exaudies in celo domine et libera eos de manibus inimicorum eorum alleluia,123667,A-Wn
chant,547649,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123667,A-Wn
chant,548648,,Domine deus virtutum,123713,A-Wn
chant,548879,,Domine deus virtutum converte nos | Ostende,123713,A-Wn
chant,549026,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacentem,123713,A-Wn
chant,549036,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duorum animalium | Iacebat,123713,A-Wn
chant,549084,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacet in presepio,123713,A-Wn
chant,549555,,Domine quinque talenta,123713,A-Wn
chant,549591,,Domine si tu vis potes me mundare et ait iesus volo mundare,123713,A-Wn
chant,549592,,Domine puer meus iacet paralyticus in domo et male torquetur amen dico tibi ego veniam et curabo eum,123713,A-Wn
chant,549593,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus,123713,A-Wn
chant,549596,,Domine salva nos perimus impera et fac deus tranquillitatem magnam,123713,A-Wn
chant,549597,,Domine salva nos perimus impera et fac deus tranquillitatem magnam porro homines cum vidissent quod fecerat signum dicebant qualis est hic quia ventis imperat et mari et obediunt ei,123713,A-Wn
chant,549601,,Domine in virtute tua letabitur rex | Ipsum,123713,A-Wn
chant,549605,,Domine ne in ira tua arguas me neque in furore tuo corripias me miserere michi domine quoniam infirmus sum,123713,A-Wn
chant,549628,,Domine dilexi decorem domus tue et locum habitationis glorie tue | Un enarrem,123713,A-Wn
chant,549672,,Domine in celo misericordia tua,123713,A-Wn
chant,549675,,Domine in celo misericordia tua,123713,A-Wn
chant,549716,,Domine deus meus in te speravi,123713,A-Wn
chant,549737,,Domine deus in adiutorium meum intende,123713,A-Wn
chant,549761,,Domine deus propitius esto populo tuo et converte tribulationem nostram in gaudium,123713,A-Wn
chant,549764,,Domine deus virtutum convertere respice de celo et vide et visita vineam istam | Ne pereat,123713,A-Wn
chant,549772,,Domine refugium tu factus es nobis,123713,A-Wn
chant,549775,,Domine refugium factus es nobis,123713,A-Wn
chant,549780,,Domine probasti me et cognovisti me,123713,A-Wn
chant,549782,,Domine clamavi ad te exaudi me,123713,A-Wn
chant,549815,,Domine exaudi orationem meam,123713,A-Wn
chant,549816,,Domine exaudi orationem meam et clamor meus ad te veniat quia non spernis deus preces pauperum,123713,A-Wn
chant,549845,,Domine v talenta,123713,A-Wn
chant,550202,,Domine iste sanctus,123713,A-Wn
chant,550442,,Domine audivi auditum tuum et timui | Et abscondi,123713,A-Wn
chant,550614,,Domine non habeo hominem ut cum mota fuerit aqua mittat me in piscinam,123713,A-Wn
chant,550618,,Domine bonum est nos hic esse si vis faciamus hic tria tabernacula tibi unum moysi unum et helye unum,123713,A-Wn
chant,550649,,DOMINE Labia mea aperies et os meum annuntiabit laudem tuam,123713,A-Wn
chant,550657,,Domine dimitte eam quia clamat post nos ait illis iesus non sum missus nisi ad oves que perierunt domus israhel,123713,A-Wn
chant,550735,,Domine ut video propheta es tu patres nostri in monte hoc adoraverunt,123713,A-Wn
chant,550803,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento,123713,A-Wn
chant,550832,,Domine labia mea aperies et os meum adnuntiabit laudem tuam | Libera,123713,A-Wn
chant,550947,,Domine vim patior responde pro me quia nescio quid dicam inimicis meis,123713,A-Wn
chant,551008,,Domine miserere nobis,123713,A-Wn
chant,551026,,Domine tu michi lavas pedes respondit ihesuc et dixit ei et si non lavero tibi pedes non habebis partem mecum,123713,A-Wn
chant,551027,,Domine non tantum pedes sed et manus et caput,123713,A-Wn
chant,551117,,Domine abstraxisti ab inferis animam meam | Exaltabo,123713,A-Wn
chant,551506,,Domine si in tempore hoc restitues regnum israhel dixit autem eis non est vestrum nosse tempora vel momenta que pater posuit in sua potestate aeuia,123713,A-Wn
chant,551672,,Domine rex eterne,123713,A-Wn
chant,551708,,Domine rex eterne qui es tuorum spes certa sanctorum per orationem servi tui georii memento nostri aeuia,123713,A-Wn
chant,551750,,Domine ostende nobis patrem et sufficit nobis | Non credis,123713,A-Wn
chant,551758,,Domine ostende nobis patrem et sufficit nobis aeuia phylippe qui videt me videt et patrem aeuia aeuia,123713,A-Wn
chant,552054,,Domine exaudi orationem meam,123713,A-Wn
chant,552222,,Domine si tu es iube me venire ad te super aquas et extendens manus adprehendit eum et dixit iesus modicae fidei quare dubitasti,123713,A-Wn
chant,552418,,Domine iste sanctus,123713,A-Wn
chant,552429,,Domine quinque,123713,A-Wn
chant,552569,,Domine si tu es,123713,A-Wn
chant,552788,,Domine quinque talenta,123713,A-Wn
chant,552905,,Domine mi rex da michi in disco caput iohannis baptiste,123713,A-Wn
chant,552925,,Domine quinque talenta,123713,A-Wn
chant,553148,,Domine quinque,123713,A-Wn
chant,553228,,Domine iesu xpiste ne despicias desiderium meum sed in honore sancte genetricis tue et martyrum confessorumque tuorum prepara in hoc loco habitationem tuis aptam servitiis,123713,A-Wn
chant,553314,,Domine qui operati sunt iusticiam habitabunt in tabernaculo tuo et requiescent in monte sancto tuo | Domine quis habitabit,123713,A-Wn
chant,553324,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula | Exaudi deus,123713,A-Wn
chant,553326,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in equitate in secula seculorum laudabunt te | Quam dilecta,123713,A-Wn
chant,553393,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | Qui nec,123713,A-Wn
chant,553394,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem fiat voluntas tua,123713,A-Wn
chant,553395,,Domine si adhuc in eodem labore stare me precipis munia tua devotus implebo | Fiat,123713,A-Wn
chant,553423,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua,123713,A-Wn
chant,553430,,Domine deus noster cuius gratia beatus martinus tres mortuos resuscitavit concede propitius ut per eius interventum a morte anime resuscitari mereamur,123713,A-Wn
chant,553467,,Domine ihesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti,123713,A-Wn
chant,553477,,Domine ihesu xpiste pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti cecilia famula tua quasi ovis tibi argumentosa deservit,123713,A-Wn
chant,553582,,Domine iesu xpiste magister bone suscipe spiritum meum in pace quia iam tempus est ut veniam desiderans te videre,123713,A-Wn
chant,553801,,Domine libera animam,123713,A-Wn
chant,553821,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | Domine dominus noster,123713,A-Wn
chant,553824,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123713,A-Wn
chant,553830,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo | Domine quis habitabit,123713,A-Wn
chant,553888,,Domine iste sanctus,123713,A-Wn
chant,553899,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum,123713,A-Wn
chant,554002,,Domine dilexi,123713,A-Wn
chant,554073,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde tuo | Benedic,123713,A-Wn
chant,554074,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum tu exaudies in celo domine et libera eos de manibus inimicorum meorum,123713,A-Wn
chant,554114,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno | Quoniam,123713,A-Wn
chant,554115,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam et animo irreverenti et infronito ne tradas me domine,123713,A-Wn
chant,571806,,Domine deus virtutum converte nos | Ostende,123759,A-Wn
chant,571921,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacentem,123759,A-Wn
chant,572004,,Domine virtus et leticia rectorum quoniam tu prevenisti dilectum tibi stephanum dono gratuite benedictionis te primum secutus est morte gloriose passionis unde cum corona martyrii dedisti ei vitam in seculum seculi | ~Domine in virtute,123759,A-Wn
chant,572057,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianuam vite et perduc me ad convivium epularum tuarum | tu es enim xpistus filius dei vivi qui precepto patris mundum salvasti tibi gracias referimus per infinita seculorum secula | ~Dominus regnavit irascantur,123759,A-Wn
chant,572152,,Domine audivi auditum tuum et timui | consideravi opera tua et expavi in medio duum animalium | Iacebat,123759,A-Wn
chant,572361,,DOMine ne in ira tua arguas me neque in furore tuo corripias me miserere michi domine quoniam infirmus sum,123759,A-Wn
chant,572381,,Domine in virtute tua letabitur rex | ~Ipsum [Domine],123759,A-Wn
chant,572386,,Domine dilexi decorem domus tue et locum tabernaculi glorie tue | Ut enarrant,123759,A-Wn
chant,572480,,Domine ne in ira tua arguas me neque in furore tuo corripias me | Sana,123759,A-Wn
chant,572530,,Domine deus in adiutorium meum intende | ~Salvum me,123759,A-Wn
chant,572546,,Domine refugium factus es nobis | ~Domine refugium,123759,A-Wn
chant,572580,,Domine audivi audicionem tuam et timui | ~Domine audivi,123759,A-Wn
chant,572584,,Domine probasti me et cognovisti me | ~Domine probasti,123759,A-Wn
chant,572586,,Domine clamavi ad te exaudi me | ~Domine clamavi,123759,A-Wn
chant,572600,,Domine exaudi orationem meam et clamor meus ad te perveniat quia non spernis deus preces pauperum,123759,A-Wn
chant,572620,,Domine puer meus iacet paraliticus in domo et male torquetur amen dico tibi ego veniam et curabo eum | ~Magnifi{cat},123759,A-Wn
chant,572622,,Domine salva nos perimus impera et fac deus tranquillitatem porro homines cum vidissent quod fecerat signum dicebant qualis est hic quia ventis imperat et mari et obediunt ei | ~Magnifi{cat},123759,A-Wn
chant,572888,,Domine labia mea aperies et os meum annunciabit laudem tuam | ~Misere{re},123759,A-Wn
chant,572989,,Domine ut video propheta es tu patres nostri in monte hoc adoraverunt | ~Magn{ificat},123759,A-Wn
chant,573045,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento | ~Magn{ificat},123759,A-Wn
chant,573215,,Domine vim pacior responde pro me quia nescio quid dicam inimicis meis | ~Ego dixi,123759,A-Wn
chant,573286,,Domine miserere,123759,A-Wn
chant,573290,,Domine,123759,A-Wn
chant,573294,,Domine mi{serere},123759,A-Wn
chant,573379,,Domine abstraxisti ab inferis animam meam | ~Exaltabo te,123759,A-Wn
chant,573692,,Domine qui me creasti et tulisti a me amorem seculi qui corpus meum a pollucione liberasti | Iube me,123759,A-Wn
chant,573726,,Domine si tu es iube me venire ad te super aquas et extendens manum apprehendit eum et dixit ihesus modice fidei quare dubitasti,123759,A-Wn
